internalid,custrecord_rc_crse_crm_id,externalid,custrecord_rc_course_title,custrecord_rc_course_number,custrecord_rc_course_credit_level,custrecord_rc_course_credit_hours,custrecord_rc_course_instruction_mode,COURSE_SEQUENCE_COURSE_ASIGNMENT_CRM_ID,custrecord_rc_course_institution_name_uniq,custrecord_rc_course_institution_name,custrecord_rc_course_inst,custrecord_rc_course_dept,rc_course_alterations,ID
25669,51eead6a-9636-40fa-9df0-0340421f3e65,51eead6a-9636-40fa-9df0-0340421f3e65,Research Methods in Behaviour Analysis,PL4S128,Graduate,20,On-Campus,23a776e2-2c20-497b-af43-b81a42ae5a5c,University of South Wales,University of South Wales,1FA85007-F6B1-E411-B490-0050569C00A7,Psychology,{Title:Research Methods in Behaviour Analysis},23a776e2-2c20-497b-af43-b81a42ae5a5c51eead6a-9636-40fa-9df0-0340421f3e65
26904,95676320-a712-4d85-b0b9-15917bb26086,95676320-a712-4d85-b0b9-15917bb26086,Research Methods in Behaviour Analysis,E-607,Graduate,45,On-Campus,5f554d60-bb51-4c8f-924b-fc235eb2c88b,Reykjavík University,Reykjavík University,FEAF17E3-F15A-E911-8106-000C29A8E632,UnNamedDepartment,{Title:Research Methods in Behaviour Analysis},5f554d60-bb51-4c8f-924b-fc235eb2c88b95676320-a712-4d85-b0b9-15917bb26086
29793,b482eddf-cc3d-4349-9166-36d064ee0158,b482eddf-cc3d-4349-9166-36d064ee0158,Research Methods in Psychology,PSYC 202,Undergraduate,3,On-Campus,e4e50424-0246-4ea1-ad8e-bd96deeda02d,West Virginia University,West Virginia University,337383A1-F5B1-E811-8102-000C29A8E632,Psychology,{Title:Research Methods in Psychology},e4e50424-0246-4ea1-ad8e-bd96deeda02db482eddf-cc3d-4349-9166-36d064ee0158
25981,d93fbc19-cdfe-413e-a6df-b4d158d08e40,d93fbc19-cdfe-413e-a6df-b4d158d08e40,Research Methods in Special Education,3230/7810,Graduate,3,On-Campus,32d322ce-d04e-40d1-a0ad-b8945e3db1f9,Vanderbilt University,Vanderbilt University,3C55E065-6200-E411-BEB5-00505683000D,UnNamedDepartment,{Title:Research methods in sped}{Number:3230}{Number:7810},32d322ce-d04e-40d1-a0ad-b8945e3db1f9d93fbc19-cdfe-413e-a6df-b4d158d08e40
26107,c0ae82cd-dbcc-4f1c-b572-8eebb44a1bf6,c0ae82cd-dbcc-4f1c-b572-8eebb44a1bf6,"Research Methods:  Evaluation, Measurement and Single Case Design",873.602,Graduate,3,On-Campus,398baf8c-4464-4044-8232-d6d70f0fb405,Johns Hopkins University,Johns Hopkins University,0D7383A1-F5B1-E811-8102-000C29A8E632,Special Education,"{Title:Research Methods:  Evaluation, Measurement and Single Case Design}",398baf8c-4464-4044-8232-d6d70f0fb405c0ae82cd-dbcc-4f1c-b572-8eebb44a1bf6
24962,8d3baabe-6f6b-4b96-b90b-8470f0dfd7d7,8d3baabe-6f6b-4b96-b90b-8470f0dfd7d7,Research Methods,BEHA 2104,Undergraduate,42,On-Campus,01f50006-e5a4-46ed-8a81-d039fe2dd4af,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Research Methods},01f50006-e5a4-46ed-8a81-d039fe2dd4af8d3baabe-6f6b-4b96-b90b-8470f0dfd7d7
25366,431e624e-a3df-e311-b6c5-00155da93f1b,431e624e-a3df-e311-b6c5-00155da93f1b,RESEARCH METHODS,"ABA654, ABA 697",Graduate,3,Hybrid,12c104cc-0b90-41b1-b35c-444974de3fe4,University of Massachusetts Boston,University of Massachusetts Boston,AB6DE37D-945B-E911-8106-000C29A8E632,"College of Advancing and Professional Studies, and Center for Social Development and Education",{Title:RESEARCH METHODS},12c104cc-0b90-41b1-b35c-444974de3fe4431e624e-a3df-e311-b6c5-00155da93f1b
25754,278eada2-4b59-4fac-9e05-19e476bb5384,278eada2-4b59-4fac-9e05-19e476bb5384,[Winter 2019] Research Methods,PSYC 30DG,Undergraduate,4,On-Campus,274d705b-db6d-434a-bd3c-e9d19608ef86,Saint Lawrence College,Saint Lawrence College,B9332234-015B-E911-8106-000C29A8E632,Behavioural Psychology,{Title:Research Methods},274d705b-db6d-434a-bd3c-e9d19608ef86278eada2-4b59-4fac-9e05-19e476bb5384
29439,25aacb46-95da-47d6-85b3-8b16e40ec41a,25aacb46-95da-47d6-85b3-8b16e40ec41a,Research methods,TZ 830,Graduate,15,Hybrid,d6077ec4-2ee6-4a91-bca9-023111f075f8,University of Kent,University of Kent,60929749-935B-E911-8106-000C29A8E632,"Social Policy, Sociology, and Social Research",{Title:Research methods},d6077ec4-2ee6-4a91-bca9-023111f075f825aacb46-95da-47d6-85b3-8b16e40ec41a
26028,5578cefa-e4aa-435b-9705-0925420888ba,5578cefa-e4aa-435b-9705-0925420888ba,Research Methods in Behavior Analysis,EGSE 5063,Graduate,3,Hybrid,3521cc41-f9e3-4dd6-951b-d4044c56ed5d,Lipscomb University,Lipscomb University,A799B828-395A-E911-8106-000C29A8E632,Education,{Title:Research Methods-Behav Analys},3521cc41-f9e3-4dd6-951b-d4044c56ed5d5578cefa-e4aa-435b-9705-0925420888ba
24953,0416826b-a36f-4b32-854c-aa5962cb9f38,0416826b-a36f-4b32-854c-aa5962cb9f38,Applied Behavior Analysis Practicum,8994,Graduate,3,On-Campus,01baea1a-870b-4a87-b195-43f80211c258,University of Minnesota,University of Minnesota,0514E85F-6200-E411-BEB5-00505683000D,Education,{Title:Research Problems EPsy},01baea1a-870b-4a87-b195-43f80211c2580416826b-a36f-4b32-854c-aa5962cb9f38
29828,de405803-4739-4f0b-a6bb-2e597638bac5,de405803-4739-4f0b-a6bb-2e597638bac5,Research Topic in Psychology,PSYCH720,Graduate,15,On-Campus,e66c7893-c216-ea11-8133-000c29a8e632,University of Auckland,University of auckland,CE13E85F-6200-E411-BEB5-00505683000D,Psychology,{Title:Research Topic in Psychology}{Number:PSYCH720A/B},e66c7893-c216-ea11-8133-000c29a8e632de405803-4739-4f0b-a6bb-2e597638bac5
27492,b0300090-3527-e111-96b0-1cc1de727452,b0300090-3527-e111-96b0-1cc1de727452,Research Project,594,Graduate,18-Mar,On-Campus,7a52f226-3435-47d8-a807-872e56183b74,Pennsylvania State University Harrisburg,Pennsylvania State University Harrisburg,F366BEE7-E25A-E911-8106-000C29A8E632,Psychology,{Title:Research Topics}{Number:594A},7a52f226-3435-47d8-a807-872e56183b74b0300090-3527-e111-96b0-1cc1de727452
26024,2c8486ce-8e62-42c4-95ad-cba757941663,2c8486ce-8e62-42c4-95ad-cba757941663,[Fall 2012] Research and Experimental Design,ASD 610,Graduate,3,On-Campus,34d4c73d-6ce6-4a42-9c27-bf44cd992e3c,Elms College,Elms College,66C383BC-4C56-E911-8106-000C29A8E632,Communication Sciences and Disorders,{Title:Resrch & Exprmtl Design}{Number:ASD 710},34d4c73d-6ce6-4a42-9c27-bf44cd992e3c2c8486ce-8e62-42c4-95ad-cba757941663
29849,1faae8d7-b9fb-4c32-8736-25edb50ec5d7,1faae8d7-b9fb-4c32-8736-25edb50ec5d7,Research Methods in Single Subject Design,COUN601,Graduate,4.5,On-Campus,e7ae017e-6edd-445c-a469-efc891c1198c,California State University Los Angeles,California State University Los Angeles,20331563-1156-E911-8106-000C29A8E632,Department of Special Education & Counseling,{Title:Resrch Meth Single Subj Design},e7ae017e-6edd-445c-a469-efc891c1198c1faae8d7-b9fb-4c32-8736-25edb50ec5d7
26194,3aa7b577-cec7-43b2-a914-3884c9e7baee,3aa7b577-cec7-43b2-a914-3884c9e7baee,Advanced Special Topics: Research Methods,PSY: 699,Graduate,3,Online,3deb5560-a99f-4d20-b2b3-7f826938d0a9,University of Nevada Reno,University of Nevada Reno,AFADA79E-C492-E511-A86B-0050569C00A7,Psychology,{Title:Rsch Meth appl},3deb5560-a99f-4d20-b2b3-7f826938d0a93aa7b577-cec7-43b2-a914-3884c9e7baee
29889,3cfe730f-9731-4ade-8736-8a9bfc03fe33,3cfe730f-9731-4ade-8736-8a9bfc03fe33,Research Methods in Applied Behavior Analysis (Spring 2014),PSY: 699,Graduate,3,Online,e9b5c2d6-3825-4ac6-8113-a6b9bdeced20,University of Nevada Reno,University of Nevada Reno,AFADA79E-C492-E511-A86B-0050569C00A7,Psychology,{Title:Rsch Meth appl},e9b5c2d6-3825-4ac6-8113-a6b9bdeced203cfe730f-9731-4ade-8736-8a9bfc03fe33
27096,a8474fb9-817a-4443-ae0f-cca9c240daca,a8474fb9-817a-4443-ae0f-cca9c240daca,Research Methods in Applied Behavior Analysis,EDE 455,Graduate,3,On-Campus,683ffe5b-2a05-4880-a9c4-6ce866498a58,University of Rochester,University of Rochester,FF54E065-6200-E411-BEB5-00505683000D,Education,{Title:Rsch Methods in ABA},683ffe5b-2a05-4880-a9c4-6ce866498a58a8474fb9-817a-4443-ae0f-cca9c240daca
30139,fb386c80-6fd1-4a8a-8f86-125ffa73a965,fb386c80-6fd1-4a8a-8f86-125ffa73a965,Research Methods in Applied Behavior Analysis,EAB5796,Graduate,3,On-Campus,f8c358fb-43c3-49b6-bb00-50fa41803b76,Florida State University,Florida State University,8E76915A-E856-E911-8106-000C29A8E632,Psychology,{Title:RSCH MTH APL BEH ANL },f8c358fb-43c3-49b6-bb00-50fa41803b76fb386c80-6fd1-4a8a-8f86-125ffa73a965
25692,9cae7f67-ffbd-4e98-b247-8c48dbe01791,9cae7f67-ffbd-4e98-b247-8c48dbe01791,Basic Research Methods,500,Graduate,3,On-Campus,24b862a8-2ef0-4a35-9a79-43183e5b5f16,Hebrew University of Jerusalem,Hebrew University of Jerusalem,0E88E5FF-1D5A-E911-8106-000C29A8E632,"School of Education, Deparment of Continuing Education",{Title:RSCH},24b862a8-2ef0-4a35-9a79-43183e5b5f169cae7f67-ffbd-4e98-b247-8c48dbe01791
26460,4f22d184-b595-4d8e-9447-0ec0b3624ba4,4f22d184-b595-4d8e-9447-0ec0b3624ba4,Advanced Research Methods in Behavior Analysis,600,Graduate,1.5,On-Campus,4980b5c9-e9af-446d-9464-be3620d7fc43,Hebrew University of Jerusalem,Hebrew University of Jerusalem,0E88E5FF-1D5A-E911-8106-000C29A8E632,UnNamedDepartment,{Title:RSCH},4980b5c9-e9af-446d-9464-be3620d7fc434f22d184-b595-4d8e-9447-0ec0b3624ba4
29217,d0ae1b38-a32c-4528-9c09-20cb2e344cd6,d0ae1b38-a32c-4528-9c09-20cb2e344cd6,Advanced Research Methods,600,Graduate,3,On-Campus,cb6a2c31-2977-4c26-b067-c6aa37fb1293,Hebrew University of Jerusalem,Hebrew University of Jerusalem,0E88E5FF-1D5A-E911-8106-000C29A8E632,"School of Education, Deparment of Continuing Education",{Title:RSCH},cb6a2c31-2977-4c26-b067-c6aa37fb1293d0ae1b38-a32c-4528-9c09-20cb2e344cd6
28453,81cc3228-1d4a-43d4-97ad-186b1cd2b9ee,81cc3228-1d4a-43d4-97ad-186b1cd2b9ee,Research and Practice in Behavior Analysis,PSYC4323,Undergraduate,3,Both,a57f725a-47b9-4760-9e99-4008007d4476,University of Houston Clear Lake,"University of Houston, Clear Lake",E5CF252B-4DA7-E611-A5C2-0050569C00A7,Clinical Health and Applied Sciences,{Title:Rsrch & Pract Behav Analysis},a57f725a-47b9-4760-9e99-4008007d447681cc3228-1d4a-43d4-97ad-186b1cd2b9ee
29896,3a32e5f2-70cb-4663-886f-bb90d549d7cc,3a32e5f2-70cb-4663-886f-bb90d549d7cc,Research Methodology and Application in Behavior Analysis,PSYC 7948,Graduate,3,On-Campus,ea1cc7f0-38cf-4e60-8991-b1cc78d04a02,Louisiana State University,Louisiana State University,28CFEF59-6200-E411-BEB5-00505683000D,Psychology,{Title:RSRCH METH BEH ANAL},ea1cc7f0-38cf-4e60-8991-b1cc78d04a023a32e5f2-70cb-4663-886f-bb90d549d7cc
28373,857b98d5-58b7-4120-96b7-de45e694a46d,857b98d5-58b7-4120-96b7-de45e694a46d,Research Methods in Behavior Analysis,ESE 531,Graduate,3,Online,a1068085-bf5d-417a-a764-2069ae9fd2bd,Cleveland State University,Cleveland State University,BB6D8CDB-1D56-E911-8106-000C29A8E632,Teacher Education,{Title:Rsrch Meth Behav Analysis},a1068085-bf5d-417a-a764-2069ae9fd2bd857b98d5-58b7-4120-96b7-de45e694a46d
28346,c0385e58-5501-e111-8012-1cc1de727452,c0385e58-5501-e111-8012-1cc1de727452,Research Methods in ABA,PSY 02510,Graduate,3,On-Campus,9eff58df-2a2c-4bbd-87a9-971c203c139b,Rowan University,Rowan University,218B2A6C-61B1-E411-B490-0050569C00A7,Psychology,{Title:RSRCH METH IN BEHAV ANALYSIS},9eff58df-2a2c-4bbd-87a9-971c203c139bc0385e58-5501-e111-8012-1cc1de727452
27395,a5c08294-6755-4dbc-9714-f8addd173a5c,a5c08294-6755-4dbc-9714-f8addd173a5c,Development of education plans for children with Autism,1021302-0,Graduate,30,On-Campus,7566ee71-081a-46d1-a55a-29a4452c34c2,Oranim Academic College of Education,Oranim Academic College of Education,00C9E437-DB5A-E911-8106-000C29A8E632,Further Education,{Title:RTHDVLPEDU},7566ee71-081a-46d1-a55a-29a4452c34c2a5c08294-6755-4dbc-9714-f8addd173a5c
29788,a8864eaf-21c1-4b39-8ca9-97d18de2eacd,a8864eaf-21c1-4b39-8ca9-97d18de2eacd,"Functional assessment, diagnosis and behaviour management",1021301-0,Graduate,30,On-Campus,e4927722-d6ce-4f51-8e6c-36f0f0581245,Oranim Academic College of Education,Oranim Academic College of Education,00C9E437-DB5A-E911-8106-000C29A8E632,Further Education,{Title:RTHFNCTIONLASSESS},e4927722-d6ce-4f51-8e6c-36f0f0581245a8864eaf-21c1-4b39-8ca9-97d18de2eacd
26604,c6286240-e450-4042-a227-962608f1c15a,c6286240-e450-4042-a227-962608f1c15a,School-Based Psychological Interventions,PSYC 7973,Graduate,3,On-Campus,4fe432cc-a4a6-48d8-bd58-273e3e03f593,Louisiana State University,Louisiana State University,28CFEF59-6200-E411-BEB5-00505683000D,Psychology,{Title:SCH-BS PSYC INTERV},4fe432cc-a4a6-48d8-bd58-273e3e03f593c6286240-e450-4042-a227-962608f1c15a
26788,ad3786e0-014a-442b-b4f2-c48f8c4084ea,ad3786e0-014a-442b-b4f2-c48f8c4084ea,School Psychological Consultation,PSYC 7660,Graduate,3,On-Campus,59b773b8-a765-48ee-ac56-a1791ea531c3,Louisiana State University,Louisiana State University,28CFEF59-6200-E411-BEB5-00505683000D,Psychology,{Title:SCHL PSYC CONSULTATION},59b773b8-a765-48ee-ac56-a1791ea531c3ad3786e0-014a-442b-b4f2-c48f8c4084ea
26424,219007f5-5420-4f6f-b324-d78c6d6b9091,219007f5-5420-4f6f-b324-d78c6d6b9091,School Based Psycho-Educational Intervention,PSY 5883,Graduate,3,On-Campus,484cc7d4-014e-4a3c-8b10-ba06d2b58431,University of Central Oklahoma,University of Central Oklahoma,0F299124-915B-E911-8106-000C29A8E632,Psychology,{Title:School Based PsychoEd Interven},484cc7d4-014e-4a3c-8b10-ba06d2b58431219007f5-5420-4f6f-b324-d78c6d6b9091
30032,8c63cd84-87c8-4d76-a700-a8d8a9981590,8c63cd84-87c8-4d76-a700-a8d8a9981590,Single Case Experimental Design for the Science and Practice of  Beahvior Analysis,SPSY 526,Graduate,3,Hybrid,f29af75e-3af5-4df1-afeb-1f685a1dc525,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,88A83A8F-0F5B-E511-A86B-0050569C00A7,Psychology,{Title:School Based Single Subject Research Seminar},f29af75e-3af5-4df1-afeb-1f685a1dc5258c63cd84-87c8-4d76-a700-a8d8a9981590
30298,e9a2ba28-a318-4c8a-88a8-95ba45952be0,e9a2ba28-a318-4c8a-88a8-95ba45952be0,Practicum Seminar in Behavior Assessment,SPSY 551,Graduate,1,Hybrid,ffd28809-22e2-4d3f-8424-e1e124caf02c,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,88A83A8F-0F5B-E511-A86B-0050569C00A7,Psychology,{Title:School Psychology Practicum},ffd28809-22e2-4d3f-8424-e1e124caf02ce9a2ba28-a318-4c8a-88a8-95ba45952be0
26222,c7bc8f11-3f94-4c3b-b135-b89b16af3cae,c7bc8f11-3f94-4c3b-b135-b89b16af3cae,Science and Human Behavior,EDC 622,Graduate,3,On-Campus,3f6108c2-7e84-4202-ac8c-ab95897e2d8f,University of Michigan - Dearborn,University of Michigan - Dearborn,9CEDCDCC-965B-E911-8106-000C29A8E632,"College of Education, Health, and Human Services, Department of Education",{Title:Science and Human Behavior},3f6108c2-7e84-4202-ac8c-ab95897e2d8fc7bc8f11-3f94-4c3b-b135-b89b16af3cae
30288,e9a416d8-27aa-4ac1-b325-80d0cbe3716e,e9a416d8-27aa-4ac1-b325-80d0cbe3716e,Screening and Assessment,PS410,Undergraduate,5,Online,ff8c99c3-4d2c-42ad-8049-456e466a6d80,Purdue University Global,Purdue University Global,2634896C-6029-E911-8106-000C29A8E632,Psychology,{Title:Screen},ff8c99c3-4d2c-42ad-8049-456e466a6d80e9a416d8-27aa-4ac1-b325-80d0cbe3716e
28113,619aceb6-7c17-4fde-85df-1257f2964735,619aceb6-7c17-4fde-85df-1257f2964735,(Spring 2017) SCREENING AND ASSESSMENT,PS410,Graduate,6,Online,94c0c677-dfb0-4e4d-960c-e4a308895250,Purdue University Global,Purdue University Global,2634896C-6029-E911-8106-000C29A8E632,Psychology,{Title:SCREENING AND ASSESSMENT},94c0c677-dfb0-4e4d-960c-e4a308895250619aceb6-7c17-4fde-85df-1257f2964735
26309,f9527ceb-0662-4b66-85d8-126aeee9e04d,f9527ceb-0662-4b66-85d8-126aeee9e04d,Selected Topics in Psychology: Ethics in Behavior Analysis,PSY 595,Graduate,3,On-Campus,43239cd4-5f22-4e08-a66e-1d85cd95e96a,Shippensburg University,Shippensburg University,4012E85F-6200-E411-BEB5-00505683000D,Psychology,{Title:Sel Top: Ethics in Behavior Analysis},43239cd4-5f22-4e08-a66e-1d85cd95e96af9527ceb-0662-4b66-85d8-126aeee9e04d
27602,848d302d-5bdb-466c-a820-6850c1109fde,848d302d-5bdb-466c-a820-6850c1109fde,Seminar in Advanced Behavior Analysis and Research Design,ESP 800,Graduate,3,Online,7f3246fd-76df-4cd1-9d60-fbeecbf3820e,California University of Pennsylvania,California University of Pennsylvania,EC053641-1556-E911-8106-000C29A8E632,Special Education,{Title:Sem Adv Beh Analysis Des},7f3246fd-76df-4cd1-9d60-fbeecbf3820e848d302d-5bdb-466c-a820-6850c1109fde
25703,39b2c9b5-f468-47df-84c0-8c238f9e699e,39b2c9b5-f468-47df-84c0-8c238f9e699e,Seminar in Behaviour Modification,8240,Graduate,3,On-Campus,252352af-4c7c-477c-9497-905096713046,University of Manitoba,University of Manitoba,FC13E85F-6200-E411-BEB5-00505683000D,Psychology,{Title:SEM BEHV MODIF},252352af-4c7c-477c-9497-90509671304639b2c9b5-f468-47df-84c0-8c238f9e699e
26803,9d15ccd0-11bb-48ae-bdd7-40fc7e94f9cf,9d15ccd0-11bb-48ae-bdd7-40fc7e94f9cf,Seminars in Selected Special Education Topics (Single Subject Design),ESP 763n,Graduate,3,On-Campus,5aa1b6d7-d931-4652-b719-47e8d9273193,University of Nevada Las Vegas,University of Nevada Las Vegas,13D1ED5C-985B-E911-8106-000C29A8E632,Ed and Clinical Studies,{Title:Sem Select Sped Top},5aa1b6d7-d931-4652-b719-47e8d92731939d15ccd0-11bb-48ae-bdd7-40fc7e94f9cf
25596,4ffcb422-3b72-48e8-b998-30cd35688c1c,4ffcb422-3b72-48e8-b998-30cd35688c1c,Advanced Applied Behavior Analysis,SPCD 505,Graduate,3,On-Campus,1fb52c68-0c4e-4d12-9948-76dd919ae35f,University of New Mexico,University of New Mexico,1C14E85F-6200-E411-BEB5-00505683000D,Department of Special Education,{Title:Sem: Advanced ABA},1fb52c68-0c4e-4d12-9948-76dd919ae35f4ffcb422-3b72-48e8-b998-30cd35688c1c
28963,24cced20-cb0d-4cce-b693-9b6c1891e52d,24cced20-cb0d-4cce-b693-9b6c1891e52d,Special Topics in Psychology: Verbal Behavior,PSYC 601,Graduate,3,On-Campus,bf9fe00e-c528-4645-a36f-bd430d4b6229,University of Maryland Baltimore County,University of Maryland Baltimore County,D5A82C5C-945B-E911-8106-000C29A8E632,Psychology,{Title:Sem: Verbal Behavior},bf9fe00e-c528-4645-a36f-bd430d4b622924cced20-cb0d-4cce-b693-9b6c1891e52d
25602,f4eb9593-e8bf-443d-b4a8-267c5da16306,f4eb9593-e8bf-443d-b4a8-267c5da16306,Seminar in Applied Behavior Analysis,PSY 6090,Graduate,3,Both,200ce496-e7d0-4729-873c-6db99e435530,Western Michigan University,Western Michigan University,851311B3-1011-E411-B0E2-0050569C00A7,Department of Psychology,{Title:Sem-Beh Analysis Res},200ce496-e7d0-4729-873c-6db99e435530f4eb9593-e8bf-443d-b4a8-267c5da16306
29799,59931e68-c22d-4e84-813e-77e33856145d,59931e68-c22d-4e84-813e-77e33856145d,Seminar in Ethical Conduct for School Psychologists,SPS 6105,Graduate,3,On-Campus,e55193ac-2131-4a11-b32b-38ba595eb8cf,Georgian Court University,Georgian Court University,3958E065-6200-E411-BEB5-00505683000D,Psychology,{Title:SemEthicSchPsych},e55193ac-2131-4a11-b32b-38ba595eb8cf59931e68-c22d-4e84-813e-77e33856145d
28474,48107b84-3cb5-4231-97c5-7bf9ce993eda,48107b84-3cb5-4231-97c5-7bf9ce993eda,Seminar for BCaBAs,SPED 592,Graduate,3,Online,a63d5bdf-1ef9-461a-8720-104c24c21093,Montana State University Billings,Montana State University - Billings,6998D86B-6200-E411-BEB5-00505683000D,Education,{Title:Seminar for BCaBA},a63d5bdf-1ef9-461a-8720-104c24c2109348107b84-3cb5-4231-97c5-7bf9ce993eda
27752,e27410c1-d432-46b8-b768-5f1597eca571,e27410c1-d432-46b8-b768-5f1597eca571,Seminar in Applied Behavior Analysis,SPI 2115,Graduate,3,On-Campus,866ddce2-5473-4955-83e7-0c27e059d292,National Pingtung University,National Pingtung University,5BCE2592-D65A-E911-8106-000C29A8E632,Special Education,{Title:Seminar in Applied Behavior Analysis},866ddce2-5473-4955-83e7-0c27e059d292e27410c1-d432-46b8-b768-5f1597eca571
30194,46837f9c-a6ec-4986-a811-f5d11f8c1b11,46837f9c-a6ec-4986-a811-f5d11f8c1b11,Senior Seminar in Autism: Behavioral Consultation,IHS 472,Undergraduate,4,On-Campus,fb81a3da-cd65-46b6-b0b3-e4202ccf89ce,Saint Joseph's University,Saint Joseph's University,366F3967-D44F-E411-B490-0050569C00A7,Interdisciplinary Health Services,{Title:Seminar in ASD},fb81a3da-cd65-46b6-b0b3-e4202ccf89ce46837f9c-a6ec-4986-a811-f5d11f8c1b11
28425,2b670152-beb0-4ddf-9e7e-3ec816faf871,2b670152-beb0-4ddf-9e7e-3ec816faf871,Seminar in Autism,SPI 2104/SEN 2102,Graduate,3,On-Campus,a3f41519-8dcd-4f1a-afc0-3d773abf6f33,National Pingtung University,National Pingtung University,5BCE2592-D65A-E911-8106-000C29A8E632,Special Education,{Title:Seminar in Autism}{Number:SPI 2104}{Number:SEN 2102},a3f41519-8dcd-4f1a-afc0-3d773abf6f332b670152-beb0-4ddf-9e7e-3ec816faf871
27284,77b50039-79be-48a6-a09a-7b2ede6944c1,77b50039-79be-48a6-a09a-7b2ede6944c1,Seminar in Psychology: Behavior Analysis in Education.,6990,Graduate,3,On-Campus,70ca1b07-e569-4adb-9480-a6d548438c24,Youngstown State University,Youngstown State University,CA55E065-6200-E411-BEB5-00505683000D,Psychology,{Title:Seminar in Psychology.},70ca1b07-e569-4adb-9480-a6d548438c2477b50039-79be-48a6-a09a-7b2ede6944c1
29826,bfc8c1bc-6442-486a-8299-e6e0951ecc01,bfc8c1bc-6442-486a-8299-e6e0951ecc01,Seminar in School Psychology,PSY 671,Graduate,3,On-Campus,e6624172-7024-462e-9484-23a647ed8bd6,University of Southern Mississippi,University of Southern Mississippi,0B55E065-6200-E411-BEB5-00505683000D,Psychology,{Title:Seminar in School Psychology},e6624172-7024-462e-9484-23a647ed8bd6bfc8c1bc-6442-486a-8299-e6e0951ecc01
26455,48621da2-3bd3-e911-811f-000c29a8e632,48621da2-3bd3-e911-811f-000c29a8e632,(Fall 2019) Verbal Behavior,689,Graduate,3,Online,49621da2-3bd3-e911-811f-000c29a8e632,Ball State University,Ball State University,E7D84F21-F2B1-E411-B490-0050569C00A7,Special Education,{Title:Seminar in Special Ed.}{Number:660},49621da2-3bd3-e911-811f-000c29a8e63248621da2-3bd3-e911-811f-000c29a8e632
29180,fd0bbc43-4ac2-4d73-baaf-bb8de073f814,fd0bbc43-4ac2-4d73-baaf-bb8de073f814,Service Delivery Systems and Interprofessional Practice,BEHA 4003,Undergraduate,42,On-Campus,c9de7bf0-2f54-4728-8d4a-3aa905f69e6d,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Service Delivery Systems},c9de7bf0-2f54-4728-8d4a-3aa905f69e6dfd0bbc43-4ac2-4d73-baaf-bb8de073f814
25037,a3e55180-96a5-4a23-89ea-c4915b838c7e,a3e55180-96a5-4a23-89ea-c4915b838c7e,"Legal, Ethical, & Professional Issues in School Psychology",EDP 6033,Graduate,3,Hybrid,04a8a86b-3f57-4310-a778-8f523b26ab44,University of Texas San Antonio,University of Texas at San Antonio,FE338BC8-66AD-E411-B490-0050569C00A7,Interdisciplinary Learning & Teaching/Educational Psychology,{Title:SI: ABA Ethics},04a8a86b-3f57-4310-a778-8f523b26ab44a3e55180-96a5-4a23-89ea-c4915b838c7e
25846,09391118-b3eb-4946-8c47-d7aa30162ec6,09391118-b3eb-4946-8c47-d7aa30162ec6,Single Subject Research Designs in Education for BCBA (SUM 2014),EDUC 524,Graduate,3,On-Campus,2c0c17a5-3613-4ae8-b6f4-1db710c1ef23,Mercy College,Mercy College,B4DECC20-C85A-E911-8106-000C29A8E632,Special Education,{Title:Sing Sub Rsrch Dsgn Educ},2c0c17a5-3613-4ae8-b6f4-1db710c1ef2309391118-b3eb-4946-8c47-d7aa30162ec6
29576,bc06b3da-85bb-40e2-b360-9df78d027d3c,bc06b3da-85bb-40e2-b360-9df78d027d3c,Single-Case Experimental Design and Analysis,8706,Graduate,3,On-Campus,dbdebab4-fb37-45f1-aea5-000980810468,University of Minnesota,University of Minnesota,0514E85F-6200-E411-BEB5-00505683000D,Education,{Title:Single Case Design},dbdebab4-fb37-45f1-aea5-000980810468bc06b3da-85bb-40e2-b360-9df78d027d3c
29683,e0389ff4-bcd2-47e4-8a97-6f3c08cb0444,e0389ff4-bcd2-47e4-8a97-6f3c08cb0444,(Fall 2017) SINGLE-CASE DESIGNS: MEASUREMENT AND EXPERIMENTAL EVALUATION OF BEHAVIOR,ABA504,Graduate,3,On-Campus,e019b743-9dc6-40c3-bfa0-ec4a03c5e0b5,Azusa Pacific University,Azusa Pacific University,609D71D6-4E55-E911-8106-000C29A8E632,Education,{Title:Single Case Designs},e019b743-9dc6-40c3-bfa0-ec4a03c5e0b5e0389ff4-bcd2-47e4-8a97-6f3c08cb0444
30026,0ea78d3e-fa6c-42c2-80cd-4edaa959e6b6,0ea78d3e-fa6c-42c2-80cd-4edaa959e6b6,(FALL 2018) SINGLE CASE DESIGNS,ABA 504,Graduate,3,On-Campus,f23f42e4-f44f-4a95-9691-a9e4566e25ea,Azusa Pacific University,Azusa Pacific University,609D71D6-4E55-E911-8106-000C29A8E632,Education,{Title:SINGLE CASE DESIGNS},f23f42e4-f44f-4a95-9691-a9e4566e25ea0ea78d3e-fa6c-42c2-80cd-4edaa959e6b6
