"custrecord_rc_hr_alloc_content_hours","custrecord_rc_hr_alloc_type","custrecord_rc_hr_alloc_value","custrecord_rc_cntntarea_hrs_alloc_crm_id","content_hours_pk",
"c6e1fead-6ca3-4c62-93a1-a8dafe2ed61e","Behavior-Change Procedures; Selecting and Implementing Interventions","10.00","c6e1fead-6ca3-4c62-93a1-a8dafe2ed61e","ff77b361-ab98-4d74-abd8-90069a17e676 Fifth Edition",
"b5dc5c1e-9b21-40f1-a3a0-949c59219ca3","Identification of the Problem & Assessment","5.00","b5dc5c1e-9b21-40f1-a3a0-949c59219ca3","071ca4ec-9464-4b36-910a-062dd3614f3b Fourth Edition",
"1fd23308-59f0-4e2b-a228-12f6770da1b4","Behavior Change Systems","5.00","1fd23308-59f0-4e2b-a228-12f6770da1b4","381ab512-cfc4-4cde-8308-4f6456c4c1be Fourth Edition 4/7/2015 12:00:00 AM",
"62f04559-4af7-4ace-bfd3-efa8e4d5b132","Intervention & Behavior Change Considerations","5.00","62f04559-4af7-4ace-bfd3-efa8e4d5b132","409fea3b-461b-4d56-bbb2-2c202a443991 Fourth Edition",
"e415c1a5-5853-472b-90a0-0280c0e80806","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","e415c1a5-5853-472b-90a0-0280c0e80806","846b913f-3993-455a-b417-0072162f0a06 Fourth Edition",
"41af9390-92dc-e911-8122-000c29a8e632","Identification of the Problem & Assessment","9.00","41af9390-92dc-e911-8122-000c29a8e632","3baf9390-92dc-e911-8122-000c29a8e632 Fourth Edition 5/1/2013 4:00:00 AM",
"380baafb-1699-e911-810e-000c29a8e632","Implementation, Management, and Supervision","12.00","380baafb-1699-e911-810e-000c29a8e632","62964436-e998-e911-810e-000c29a8e632 Fourth Edition 8/5/2019 4:00:00 AM",
"a3fac013-d6c0-4a6f-b415-bb68ca4cc543","Behavior Change Systems","5.00","a3fac013-d6c0-4a6f-b415-bb68ca4cc543","07c254e1-5a7d-4838-9256-1e1748fa4230 Fourth Edition",
"72234fd5-e9bc-466b-b4d1-d113bf7a4e28","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","25.00","72234fd5-e9bc-466b-b4d1-d113bf7a4e28","2b8ffcbc-bd8d-4ee2-a5f8-d9113454cd75 Fourth Edition",
"d69f444c-c336-e911-8106-000c29a8e632","Concepts & Principles","45.00","d69f444c-c336-e911-8106-000c29a8e632","926c3579-c036-e911-8106-000c29a8e632 Fifth Edition 5/28/2019 4:00:00 AM",
"61951858-79d5-e911-811f-000c29a8e632","Measurement (including data analysis)","5.00","61951858-79d5-e911-811f-000c29a8e632","46951858-79d5-e911-811f-000c29a8e632 Fourth Edition",
"d86bfc80-0354-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","45.00","d86bfc80-0354-e911-8106-000c29a8e632","bb6bfc80-0354-e911-8106-000c29a8e632 Fourth Edition 8/27/2018 8:00:00 AM",
"fa9d6393-7250-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","8.00","fa9d6393-7250-e911-8106-000c29a8e632","dd4b2559-ff4f-e911-8106-000c29a8e632 Fourth Edition 3/1/2019 5:00:00 AM",
"e44d4084-bc5f-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","1.00","e44d4084-bc5f-e911-8106-000c29a8e632","d74d4084-bc5f-e911-8106-000c29a8e632 Fourth Edition 1/1/2014 5:00:00 AM",
"51027215-293b-4613-a411-bda802857ee8","Intervention & Behavior Change Considerations","12.50","51027215-293b-4613-a411-bda802857ee8","4020e6da-3547-4dbc-b571-f1ed27a82b84 Fourth Edition",
"b1f58141-ac99-e911-810e-000c29a8e632","BACB Compliance Code and Disciplinary Systems; Professionalism","10.00","b1f58141-ac99-e911-810e-000c29a8e632","2443ba44-ab99-e911-810e-000c29a8e632 Fifth Edition 9/2/2019 4:00:00 AM",
"9bfb2d52-52cc-e911-811d-000c29a8e632","Behavior Assessment","30.00","9bfb2d52-52cc-e911-811d-000c29a8e632","7cfb2d52-52cc-e911-811d-000c29a8e632 Fifth Edition 8/1/2018 4:00:00 AM",
"29cc2fd8-f14b-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","20.00","29cc2fd8-f14b-e911-8106-000c29a8e632","48ff6cab-3d4b-e911-8106-000c29a8e632 Fourth Edition 1/1/2018 5:00:00 AM",
"e62c0057-ba1a-4cac-888e-5ef423e6d762","Identification of the Problem & Assessment","8.00","e62c0057-ba1a-4cac-888e-5ef423e6d762","01d39ab7-971b-4b51-9327-0d8f6d007d60 Fourth Edition",
"7d684e3e-0cc5-4e93-82ee-17d22b9bca09","Experimental Design","1.00","7d684e3e-0cc5-4e93-82ee-17d22b9bca09","fae926c2-eddb-497c-8c1f-081eb35ccbae Fourth Edition",
"fb8d55f5-bddc-e911-8122-000c29a8e632","Concepts & Principles","45.00","fb8d55f5-bddc-e911-8122-000c29a8e632","f48d55f5-bddc-e911-8122-000c29a8e632 Fifth Edition 8/26/2018 4:00:00 AM",
"bfa3b867-f298-e911-810e-000c29a8e632","Concepts & Principles","5.00","bfa3b867-f298-e911-810e-000c29a8e632","f2386aeb-f098-e911-810e-000c29a8e632 Fifth Edition 9/2/2019 4:00:00 AM",
"5d980ff9-c1cc-457b-bbf8-f4bc643b3117","Ethical & Professional Conduct","45.00","5d980ff9-c1cc-457b-bbf8-f4bc643b3117","d4ed122c-d18e-45aa-a495-117b55badf85 Fourth Edition",
"f029f7c8-8c97-446d-a99e-ffe32e66a605","Measurement (including data analysis)","10.00","f029f7c8-8c97-446d-a99e-ffe32e66a605","f6775795-0ca3-44ca-84db-c3e7514d6f13 Fourth Edition",
"e4bf4455-cf50-e911-8106-000c29a8e632","Behavior Change Systems","5.00","e4bf4455-cf50-e911-8106-000c29a8e632","c7bf4455-cf50-e911-8106-000c29a8e632 Fourth Edition 7/1/2017 4:00:00 AM",
"b21568b9-f444-e911-8106-000c29a8e632","Philosophical Underpinnings","18.00","b21568b9-f444-e911-8106-000c29a8e632","76d1456a-850f-e911-8106-000c29a8e632 Fifth Edition 8/26/2019 4:00:00 AM",
"0d21d4d4-dd60-4065-904f-d43111646cc6","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","12.00","0d21d4d4-dd60-4065-904f-d43111646cc6","13e559c9-e07b-47a9-99b1-51ad837ecb5f Fourth Edition",
"9b7d5819-9571-4661-b0e0-0fee6e9d2cd1","Behavior Assessment","3.00","9b7d5819-9571-4661-b0e0-0fee6e9d2cd1","717d63f1-e824-4077-9b07-74d1a5c8686b Fifth Edition",
"591d9cc3-cdd1-493e-b459-119e26254b1a","Intervention & Behavior Change Considerations","10.00","591d9cc3-cdd1-493e-b459-119e26254b1a","f1d0a01a-7732-4150-885e-aebd64f6b93c Fourth Edition",
"555af7e1-8aa3-491f-8778-4fddc40c5891","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","2.50","555af7e1-8aa3-491f-8778-4fddc40c5891","ce8e569e-f1cc-4a71-9ad0-32d3887183f1 Fourth Edition",
"dac018ee-7397-458e-8ed5-b0aeebcabe8c","Behavior Change Systems","5.00","dac018ee-7397-458e-8ed5-b0aeebcabe8c","877f37f1-b149-4139-9b0a-160762d55d06 Fourth Edition",
"4c6a46e5-4d3c-e911-8106-000c29a8e632","Concepts & Principles","10.00","4c6a46e5-4d3c-e911-8106-000c29a8e632","e73f8b0f-4b3c-e911-8106-000c29a8e632 Fifth Edition 7/31/2019 4:00:00 AM",
"e5538bc9-284f-e911-8106-000c29a8e632","Ethical & Professional Conduct","15.00","e5538bc9-284f-e911-8106-000c29a8e632","1bd1e1b4-9f45-e911-8106-000c29a8e632 Fourth Edition 1/7/2019 5:00:00 AM",
"f89fc409-78df-4b30-bcef-bba78bcdf663","Discretionary","5.00","f89fc409-78df-4b30-bcef-bba78bcdf663","8a14cff3-da87-4c01-8ed9-57d20ab581fc Fourth Edition",
"39328412-07de-e911-8122-000c29a8e632","Measurement (including data analysis)","5.00","39328412-07de-e911-8122-000c29a8e632","0e328412-07de-e911-8122-000c29a8e632 Fourth Edition",
"7e256ab3-a88b-e911-810d-000c29a8e632","Concepts & Principles of Behavior Analysis","10.00","7e256ab3-a88b-e911-810d-000c29a8e632","6b256ab3-a88b-e911-810d-000c29a8e632 Fourth Edition 8/27/2019 4:00:00 AM",
"5f35d859-4b4f-e911-8106-000c29a8e632","Measurement (including data analysis)","5.00","5f35d859-4b4f-e911-8106-000c29a8e632","39669483-9646-e911-8106-000c29a8e632 Fourth Edition 9/1/2017 4:00:00 AM",
"b4b72332-28e5-e911-8123-000c29a8e632","Implementation, Management, and Supervision","5.00","b4b72332-28e5-e911-8123-000c29a8e632","94b72332-28e5-e911-8123-000c29a8e632 Fourth Edition",
"f12802f0-88ac-4d69-9457-f4593080a03f","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","f12802f0-88ac-4d69-9457-f4593080a03f","2780c630-fd97-4b60-acd5-a2329c625b47 Fourth Edition",
"dee58c52-1f14-48d0-be24-30ef545681db","Experimental Design","2.00","dee58c52-1f14-48d0-be24-30ef545681db","ee8ec8b8-8989-4b92-92fa-859036b9cb55 Fourth Edition 8/1/2016 12:00:00 AM",
"5dadbed8-6d3c-4333-9d4e-3efe02d1ac5a","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","12.00","5dadbed8-6d3c-4333-9d4e-3efe02d1ac5a","d4ff7e8d-a68c-45bc-8171-38bcaf387ca6 Fourth Edition",
"15a5b57e-9d24-4094-ba91-55f797a7f87b","Behavior-Change Procedures; Selecting and Implementing Interventions","22.50","15a5b57e-9d24-4094-ba91-55f797a7f87b","2a1359b1-de7d-4e88-a591-b33e7b331715 Fifth Edition",
"b20e643c-3424-e911-8106-000c29a8e632","Personnel Supervision and Management","30.00","b20e643c-3424-e911-8106-000c29a8e632","9c26b2c7-3324-e911-8106-000c29a8e632 Fifth Edition 3/1/2019 5:00:00 AM",
"dd310944-2fd4-e911-811f-000c29a8e632","Philosophical Underpinnings","45.00","dd310944-2fd4-e911-811f-000c29a8e632","44dfa03d-2fd4-e911-811f-000c29a8e632 Fifth Edition 1/1/2022 5:00:00 AM",
"789e4cb7-9e22-4932-b0da-07b5cf06b366","Experimental Design","10.00","789e4cb7-9e22-4932-b0da-07b5cf06b366","550365e7-e1df-491e-81cb-68dfeb051715 Fourth Edition 3/1/2018 5:00:00 AM",
"8d5dae22-be6d-43be-86ba-aea648a70d4d","Intervention & Behavior Change Considerations","2.00","8d5dae22-be6d-43be-86ba-aea648a70d4d","1600de52-1e91-4a0c-8fd1-77e5f262cd71 Fourth Edition",
"ad2bc95a-1787-41e1-94ac-97522176e639","Experimental Design","5.00","ad2bc95a-1787-41e1-94ac-97522176e639","fd43c089-50f2-4498-a194-173a01195215 Fourth Edition 2/15/2016 12:00:00 AM",
"2ccf79f0-3c8f-4f1e-9970-f4c5f8c08aac","Implementation, Management, and Supervision","4.00","2ccf79f0-3c8f-4f1e-9970-f4c5f8c08aac","17d59438-dd32-4374-9056-5ac7743b0276 Fourth Edition",
"8681e850-0897-46af-bf58-a576f8745114","Experimental Design","1.00","8681e850-0897-46af-bf58-a576f8745114","36515e3a-f135-416e-90b8-c228fd87b8c7 Fourth Edition",
"e6f01ea4-1ced-40f1-9c2f-b1777971d401","Behavior-Change Procedures; Selecting and Implementing Interventions","15.00","e6f01ea4-1ced-40f1-9c2f-b1777971d401","f3255082-27dd-444d-ab7a-346a83fed7a5 Fifth Edition 8/1/2020 4:00:00 AM",
"ae2483d8-281c-48f9-b997-99fc358cc2e5","Identification of the Problem & Assessment","5.00","ae2483d8-281c-48f9-b997-99fc358cc2e5","ffe5827e-ba8f-4990-befe-74298ae80f3a Fourth Edition",
"1a661c54-44c4-e911-811a-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","5.00","1a661c54-44c4-e911-811a-000c29a8e632","47410735-43c4-e911-811a-000c29a8e632 Fifth Edition 1/1/2019 5:00:00 AM",
"9501723b-0f98-4f44-af39-3e9c758d43a5","Identification of the Problem & Assessment","9.00","9501723b-0f98-4f44-af39-3e9c758d43a5","35d257bb-4d0b-4c27-88ae-e014377d4be5 Fourth Edition",
"ed9cd364-595f-4f3a-96c6-0cd8735c2256","Behavior Assessment","45.00","ed9cd364-595f-4f3a-96c6-0cd8735c2256","1a651039-5739-4f80-93db-ff869df0ef28 Fifth Edition",
"4cf072d4-bec5-e911-811a-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","4cf072d4-bec5-e911-811a-000c29a8e632","3df072d4-bec5-e911-811a-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"45d0ba1d-1282-e911-810a-000c29a8e632","Behavior Change Systems","6.00","45d0ba1d-1282-e911-810a-000c29a8e632","39d0ba1d-1282-e911-810a-000c29a8e632 Fourth Edition",
"85fb2d52-52cc-e911-811d-000c29a8e632","Philosophical Underpinnings","5.00","85fb2d52-52cc-e911-811d-000c29a8e632","7afb2d52-52cc-e911-811d-000c29a8e632 Fifth Edition 8/1/2018 4:00:00 AM",
"bddf2956-7d0b-4171-b6bb-34527f3ada2b","Intervention & Behavior Change Considerations","5.00","bddf2956-7d0b-4171-b6bb-34527f3ada2b","f978dda0-9921-4fb9-b30e-f2c71dc16aea Fourth Edition",
"41e37660-51a5-478e-8415-57b231e4b59c","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","36.00","41e37660-51a5-478e-8415-57b231e4b59c","bad3cc61-7f51-4e7b-a60b-c6618f2a77b3 Fourth Edition",
"b40d548a-004d-4fe0-b825-818f37ef94d2","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","b40d548a-004d-4fe0-b825-818f37ef94d2","5befafde-cac5-4f35-996e-24824962a990 Fourth Edition",
"2d853606-9893-4851-8c1e-02e69908fe0f","Identification of the Problem & Assessment","9.00","2d853606-9893-4851-8c1e-02e69908fe0f","907df992-9602-4add-bde0-8af2dfae7bbe Fourth Edition",
"2bd81abc-eec0-e911-8119-000c29a8e632","BACB Compliance Code and Disciplinary Systems; Professionalism","30.00","2bd81abc-eec0-e911-8119-000c29a8e632","06d5d26e-eec0-e911-8119-000c29a8e632 Fifth Edition 10/28/2019 4:00:00 AM",
"a8a12057-8b51-e911-8106-000c29a8e632","Experimental Design","10.00","a8a12057-8b51-e911-8106-000c29a8e632","d1fdac4a-8b51-e911-8106-000c29a8e632 Fourth Edition 1/31/2019 5:00:00 AM",
"2a0222d5-16af-47bb-9dad-6435578ac14c","Measurement (including data analysis)","25.00","2a0222d5-16af-47bb-9dad-6435578ac14c","cf424afe-5c1a-46e5-8797-584ac22471cd Fourth Edition",
"176d5009-c121-ea11-8136-000c29a8e632","Philosophical Underpinnings","45.00","176d5009-c121-ea11-8136-000c29a8e632","0185580c-be21-ea11-8136-000c29a8e632 Fifth Edition 6/1/2020 4:00:00 AM",
"fc595811-9b50-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","fc595811-9b50-e911-8106-000c29a8e632","fd73ffca-c445-e911-8106-000c29a8e632 Fourth Edition 1/7/2019 5:00:00 AM",
"c26dc86b-db82-e911-810a-000c29a8e632","Discretionary","5.00","c26dc86b-db82-e911-810a-000c29a8e632","b16dc86b-db82-e911-810a-000c29a8e632 Fourth Edition 1/22/2019 5:00:00 AM",
"46d0ba1d-1282-e911-810a-000c29a8e632","Concepts & Principles of Behavior Analysis","24.00","46d0ba1d-1282-e911-810a-000c29a8e632","36d0ba1d-1282-e911-810a-000c29a8e632 Fourth Edition",
"ddfd4a72-ed77-e911-8106-000c29a8e632","Identification of the Problem & Assessment","8.00","ddfd4a72-ed77-e911-8106-000c29a8e632","56f90656-ed77-e911-8106-000c29a8e632 Fourth Edition 9/9/2016 4:00:00 AM",
"8bed64c2-1c46-e911-8106-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","30.00","8bed64c2-1c46-e911-8106-000c29a8e632","7e081185-1c46-e911-8106-000c29a8e632 Fifth Edition 8/15/2019 4:00:00 AM",
"dc5ad68d-7c68-e911-8106-000c29a8e632","Discretionary","15.00","dc5ad68d-7c68-e911-8106-000c29a8e632","09b4db87-7c68-e911-8106-000c29a8e632 Fourth Edition 8/19/2019 4:00:00 AM",
"b3ebb2df-bc18-420a-a98c-d33f4d36337b","Ethical & Professional Conduct","30.00","b3ebb2df-bc18-420a-a98c-d33f4d36337b","b1b5c367-51c0-43d4-98b4-b8cda03fcacc Fourth Edition",
"369d0dbf-1236-4d51-8a60-af2e6e6ca483","Intervention & Behavior Change Considerations","10.00","369d0dbf-1236-4d51-8a60-af2e6e6ca483","366f2687-c120-4a22-88f4-059c4e03a493 Fourth Edition 2/3/2014 12:00:00 AM",
"f3aeada0-ddf7-40f0-865d-828396b5102e","Concepts & Principles of Behavior Analysis","40.00","f3aeada0-ddf7-40f0-865d-828396b5102e","530c64e6-b94e-4e8b-adc4-a6d74a9c893d Fourth Edition 8/6/2013 12:00:00 AM",
"1b216979-d5f9-452d-884f-94db2cbc8b3e","Measurement (including data analysis)","7.00","1b216979-d5f9-452d-884f-94db2cbc8b3e","c9ff9b14-e4b4-41e9-a1d5-05e1a0438a35 Fourth Edition 6/7/2017 4:00:00 AM",
"a85c3e1c-55cd-e911-811e-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","30.00","a85c3e1c-55cd-e911-811e-000c29a8e632","975c3e1c-55cd-e911-811e-000c29a8e632 Fourth Edition",
"b3ba9a77-1c10-490c-80e0-49dd16195ee1","Implementation, Management, and Supervision","5.00","b3ba9a77-1c10-490c-80e0-49dd16195ee1","01c0aedf-22fa-4fd6-97b8-cfcfc56d07f3 Fourth Edition",
"b702f916-92a4-417f-8566-c05e25f1f4bc","Ethical & Professional Conduct","5.00","b702f916-92a4-417f-8566-c05e25f1f4bc","91bb6c52-a46e-4cce-b33e-b629745aa018 Fourth Edition",
"6fc624bf-8b1e-e911-8106-000c29a8e632","Personnel Supervision and Management","30.00","6fc624bf-8b1e-e911-8106-000c29a8e632","f3d7246e-8a1e-e911-8106-000c29a8e632 Fifth Edition 1/21/2019 5:00:00 AM",
"a417b993-284f-e911-8106-000c29a8e632","Intervention & Behavior Change Considerations","15.00","a417b993-284f-e911-8106-000c29a8e632","7417b993-284f-e911-8106-000c29a8e632 Fourth Edition",
"ff5cf93c-d641-e911-8106-000c29a8e632","Implementation, Management, and Supervision","5.00","ff5cf93c-d641-e911-8106-000c29a8e632","ea5cf93c-d641-e911-8106-000c29a8e632 Fourth Edition 1/1/2014 5:00:00 AM",
"6988dca4-09cc-44d7-a606-f6295305b98d","Identification of the Problem & Assessment","2.00","6988dca4-09cc-44d7-a606-f6295305b98d","ce099c56-a01c-4d86-b21a-467431e906ed Fourth Edition",
"9d1d0569-4952-e911-8106-000c29a8e632","Implementation, Management, and Supervision","5.00","9d1d0569-4952-e911-8106-000c29a8e632","911d0569-4952-e911-8106-000c29a8e632 Fourth Edition 2/25/2018 5:00:00 AM",
"f5e48242-4787-4560-ac9d-bd3a7a91a40d","Behavior-Change Procedures; Selecting and Implementing Interventions","45.00","f5e48242-4787-4560-ac9d-bd3a7a91a40d","6ae94900-8010-44a9-b0bf-67890b2624e3 Fifth Edition",
"daaf020a-8497-46e8-a802-fa7c083eac94","Implementation, Management, and Supervision","2.00","daaf020a-8497-46e8-a802-fa7c083eac94","788ae7d8-13c4-4bea-ac5d-a91bc072ec9e Fourth Edition 4/6/2016 12:00:00 AM",
"a66d11ad-82cf-4fc6-9a83-a3ee0a60d1d1","Behavior-Change Procedures; Selecting and Implementing Interventions","20.00","a66d11ad-82cf-4fc6-9a83-a3ee0a60d1d1","72520d66-d21f-4ee0-8411-53630188a5e3 Fifth Edition",
"6f60f9e1-fe36-4167-9e14-ab692833735c","Concepts & Principles of Behavior Analysis","45.00","6f60f9e1-fe36-4167-9e14-ab692833735c","f1185ba9-1315-44e5-a0c4-645e952d0bc8 Fourth Edition",
"181384f6-ed0f-4754-ab77-225060b2b280","Measurements, Data Display and Interpretation; Experimental Design","45.00","181384f6-ed0f-4754-ab77-225060b2b280","2c37217e-cf50-47a3-8516-87539e80ac75 Fifth Edition",
"d9760ee5-b2dd-e911-8122-000c29a8e632","Behavior Change Systems","10.00","d9760ee5-b2dd-e911-8122-000c29a8e632","d5760ee5-b2dd-e911-8122-000c29a8e632 Fourth Edition 8/2/2017 4:00:00 AM",
"fa0ffef1-644f-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","16.00","fa0ffef1-644f-e911-8106-000c29a8e632","9b330b52-1f4f-e911-8106-000c29a8e632 Fourth Edition 1/1/2019 5:00:00 AM",
"e982f831-ff6d-e911-8106-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","5.00","e982f831-ff6d-e911-8106-000c29a8e632","567d65a9-fc6d-e911-8106-000c29a8e632 Fifth Edition 10/25/2019 4:00:00 AM",
"8aa82990-8611-4616-99d8-1203e19e907c","Concepts & Principles of Behavior Analysis","15.00","8aa82990-8611-4616-99d8-1203e19e907c","7d2092cb-9af3-46ba-81ec-4d1aece0c444 Fourth Edition 8/1/2016 12:00:00 AM",
"370ed0ba-ec77-e911-8106-000c29a8e632","Experimental Design","10.00","370ed0ba-ec77-e911-8106-000c29a8e632","e0cb8a8a-ec77-e911-8106-000c29a8e632 Fourth Edition 9/9/2016 4:00:00 AM",
"d439939f-b140-422c-83db-9dd88fdc2d52","Concepts & Principles of Behavior Analysis","15.00","d439939f-b140-422c-83db-9dd88fdc2d52","a3828a38-6f51-47ba-896f-c85919fdb8e1 Fourth Edition",
"37bfd39b-e153-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","5.00","37bfd39b-e153-e911-8106-000c29a8e632","24bfd39b-e153-e911-8106-000c29a8e632 Fourth Edition",
"e4559212-c04a-e911-8106-000c29a8e632","Experimental Design","20.00","e4559212-c04a-e911-8106-000c29a8e632","d3559212-c04a-e911-8106-000c29a8e632 Fourth Edition 9/3/2018 4:00:00 AM",
"0bee4098-7781-e911-810a-000c29a8e632","Implementation, Management, and Supervision","10.00","0bee4098-7781-e911-810a-000c29a8e632","fbed4098-7781-e911-810a-000c29a8e632 Fourth Edition 4/2/2019 4:00:00 AM",
"4beca492-8f76-e911-8106-000c29a8e632","Behavior Assessment","20.00","4beca492-8f76-e911-8106-000c29a8e632","ed8f5fbf-8e76-e911-8106-000c29a8e632 Fifth Edition 1/21/2020 5:00:00 AM",
"e149da6a-af39-4886-988b-3d5ff212c353","Behavior Assessment","5.00","e149da6a-af39-4886-988b-3d5ff212c353","9a5f0c1e-aee8-4c55-b1c8-3af10754939a Fifth Edition",
"965392bc-4c15-445b-b7c6-583eb299bbb9","Behavior Change Systems","7.00","965392bc-4c15-445b-b7c6-583eb299bbb9","e8b31777-66f7-4623-bf61-7f49fa363d94 Fourth Edition",
"39a1c534-1e34-4d67-bec2-1452f21d84b7","Discretionary","30.00","39a1c534-1e34-4d67-bec2-1452f21d84b7","3defe077-033b-4250-b317-dd1a053ce1ba Fourth Edition",
"c8a2c532-9fcf-4b03-955a-be60da038676","Experimental Design","2.00","c8a2c532-9fcf-4b03-955a-be60da038676","b65a6026-7515-4836-9003-2f909df3a2e7 Fourth Edition",
"3f7e5236-b418-4f08-987a-00302c5393d0","Discretionary","30.00","3f7e5236-b418-4f08-987a-00302c5393d0","fe1ae3cb-5b4b-4944-8c34-43f87f319530 Fourth Edition",
"59a66e92-b019-e911-8106-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","5.00","59a66e92-b019-e911-8106-000c29a8e632","bb8623de-af19-e911-8106-000c29a8e632 Fifth Edition",
"ac1ad30b-9daf-e911-8114-000c29a8e632","Behavior Assessment","46.00","ac1ad30b-9daf-e911-8114-000c29a8e632","9838f4ad-9baf-e911-8114-000c29a8e632 Fifth Edition 6/16/2020 4:00:00 AM",
"38bfd39b-e153-e911-8106-000c29a8e632","Intervention & Behavior Change Considerations","10.00","38bfd39b-e153-e911-8106-000c29a8e632","26bfd39b-e153-e911-8106-000c29a8e632 Fourth Edition",
"b760a274-ac73-4680-b330-0e302183fa01","Measurement (including data analysis)","5.00","b760a274-ac73-4680-b330-0e302183fa01","08d093b8-7991-4b96-b329-d3ee2ddeaf19 Fourth Edition",
"2dce5d56-c32a-4934-9bd7-15a9d301b019","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","13.00","2dce5d56-c32a-4934-9bd7-15a9d301b019","fb013651-cd82-4bb8-a336-7dbaa1c81fad Fourth Edition",
"f5a6b9f2-1f82-e911-810a-000c29a8e632","Experimental Design","20.00","f5a6b9f2-1f82-e911-810a-000c29a8e632","ab66fee5-1f82-e911-810a-000c29a8e632 Fourth Edition",
"1e1efc18-8276-e911-8106-000c29a8e632","Concepts & Principles","45.00","1e1efc18-8276-e911-8106-000c29a8e632","91db3f4a-8176-e911-8106-000c29a8e632 Fifth Edition 8/16/2019 4:00:00 AM",
"d22f087d-79c3-e911-811a-000c29a8e632","Implementation, Management, and Supervision","10.00","d22f087d-79c3-e911-811a-000c29a8e632","ca2f087d-79c3-e911-811a-000c29a8e632 Fourth Edition 1/13/2020 5:00:00 AM",
"37e58fc0-2206-4aee-8391-2bddc412743a","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","37e58fc0-2206-4aee-8391-2bddc412743a","befe9cf5-9f57-434d-bf00-67401a2fc2d8 Fourth Edition",
"a1b9d44d-2630-4428-9aa8-b63aea289975","Measurement (including data analysis)","5.00","a1b9d44d-2630-4428-9aa8-b63aea289975","d34b0d7a-974c-4326-abab-ab41977ecb16 Fourth Edition",
"a47f42d7-92d9-e911-8121-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","a47f42d7-92d9-e911-8121-000c29a8e632","9d7f42d7-92d9-e911-8121-000c29a8e632 Fourth Edition 3/2/2020 5:00:00 AM",
"d29e3fc1-1be3-e911-8123-000c29a8e632","Measurement (including data analysis)","4.00","d29e3fc1-1be3-e911-8123-000c29a8e632","c79e3fc1-1be3-e911-8123-000c29a8e632 Fourth Edition 9/4/2017 4:00:00 AM",
"417759f9-de41-464a-8f4c-f1c3df0b9606","Behavior Change Systems","10.00","417759f9-de41-464a-8f4c-f1c3df0b9606","3d1769f0-a358-4855-8036-7106b175639b Fourth Edition",
"6efc00b1-a950-e911-8106-000c29a8e632","Identification of the Problem & Assessment","30.00","6efc00b1-a950-e911-8106-000c29a8e632","e16764aa-b849-e911-8106-000c29a8e632 Fourth Edition 3/22/2019 4:00:00 AM",
"5ef2d8eb-d244-e911-8106-000c29a8e632","Intervention & Behavior Change Considerations","5.00","5ef2d8eb-d244-e911-8106-000c29a8e632","57f2d8eb-d244-e911-8106-000c29a8e632 Fourth Edition 1/14/2019 5:00:00 AM",
"c92e7773-dcc0-4311-9186-47a6002271dc","Measurement (including data analysis)","3.00","c92e7773-dcc0-4311-9186-47a6002271dc","f4b7bed6-6d04-47f5-b338-c2a0f533d70b Fourth Edition",
"16cb5afc-e088-4d60-98c9-7c572ec84560","Identification of the Problem & Assessment","15.00","16cb5afc-e088-4d60-98c9-7c572ec84560","e75df265-7cd5-41ac-88cb-383e5b7ec9fb Fourth Edition",
"e4ddbde4-df28-41ff-8b80-8057bca939b1","Discretionary","20.00","e4ddbde4-df28-41ff-8b80-8057bca939b1","7af6cef6-72ab-4c77-abde-a568b265bc84 Fourth Edition",
"c3b20ee6-96bd-438f-8d6c-f6bb5b64d003","Discretionary","11.00","c3b20ee6-96bd-438f-8d6c-f6bb5b64d003","63271c9b-d1cb-4960-8d66-43ce33296a31 Fourth Edition",
