"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_rc_course_institution_name_uniq","custrecord_rc_course_institution_name","custrecord_rc_course_inst","custrecord_rc_course_dept",
"876566e5-f3f4-e911-8129-000c29a8e632","876566e5-f3f4-e911-8129-000c29a8e632","Applied Behavior Analysis II","AB524","Graduate","3","Both","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"886566e5-f3f4-e911-8129-000c29a8e632","886566e5-f3f4-e911-8129-000c29a8e632","Assessment & Intervention","AB531","Graduate","2","Both","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"896566e5-f3f4-e911-8129-000c29a8e632","896566e5-f3f4-e911-8129-000c29a8e632","Concepts and Principles in Applied Behavior Analysis","AB520","Graduate","3","Both","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"8a6566e5-f3f4-e911-8129-000c29a8e632","8a6566e5-f3f4-e911-8129-000c29a8e632","Observation and Measurement","AB550","Graduate","3","Both","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"8b6566e5-f3f4-e911-8129-000c29a8e632","8b6566e5-f3f4-e911-8129-000c29a8e632","Assessment and Intervention","AB536","Graduate","3","Both","Chicago School of Professional Psychology","Chicago School of Professional Psychology, The","0C50719A-2A14-E411-B0E2-0050569C00A7","Behavior Analysis",
"973070c8-f4f4-e911-8129-000c29a8e632","973070c8-f4f4-e911-8129-000c29a8e632","Seminar in Applied Behavior Analysis-ethical issues/ Advances in Applied Behavior Analysis- Ethical issues","unknown","Graduate","3","Both","National Changhua University of Education","National Changhua University of Education","79DA6E32-D55A-E911-8106-000C29A8E632","Education",
"983070c8-f4f4-e911-8129-000c29a8e632","983070c8-f4f4-e911-8129-000c29a8e632","Seminar in Rehabilitation Counseling for Individuals with Autism","unknown","Graduate","3","Both","National Changhua University of Education","National Changhua University of Education","79DA6E32-D55A-E911-8106-000C29A8E632","Education",
"993070c8-f4f4-e911-8129-000c29a8e632","993070c8-f4f4-e911-8129-000c29a8e632","Single-Subject Research Design","no number","Graduate","3","Both","National Changhua University of Education","National Changhua University of Education","79DA6E32-D55A-E911-8106-000C29A8E632","Education",
"9a3070c8-f4f4-e911-8129-000c29a8e632","9a3070c8-f4f4-e911-8129-000c29a8e632","Applied Behavior Analysis","no number","Graduate","3","Both","National Changhua University of Education","National Changhua University of Education","79DA6E32-D55A-E911-8106-000C29A8E632","Education",
"9b3070c8-f4f4-e911-8129-000c29a8e632","9b3070c8-f4f4-e911-8129-000c29a8e632","Field Experience/ Field Experience of ABA/ Applied behavior practicum","unknown","Graduate","3","Both","National Changhua University of Education","National Changhua University of Education","79DA6E32-D55A-E911-8106-000C29A8E632","Education",
"9c3070c8-f4f4-e911-8129-000c29a8e632","9c3070c8-f4f4-e911-8129-000c29a8e632","Behavior Interventions for Severe Behavior Problems","unknown","Graduate","3","Both","National Changhua University of Education","National Changhua University of Education","79DA6E32-D55A-E911-8106-000C29A8E632","Education",
"5f92def0-79d2-e911-811f-000c29a8e632","5f92def0-79d2-e911-811f-000c29a8e632","Practicum in Applied Behavior Analysis II","ABA 701","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"6092def0-79d2-e911-811f-000c29a8e632","6092def0-79d2-e911-811f-000c29a8e632","Measurement and Research Methods in Behavior Analysis","ABA 501","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"6192def0-79d2-e911-811f-000c29a8e632","6192def0-79d2-e911-811f-000c29a8e632","Principles of Learning and Behavior Analysis","ABA 500","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"6292def0-79d2-e911-811f-000c29a8e632","6292def0-79d2-e911-811f-000c29a8e632","Practicum in Applied Behavior Analysis III","ABA 702","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"6392def0-79d2-e911-811f-000c29a8e632","6392def0-79d2-e911-811f-000c29a8e632","Behavior-Analytic Interventions I","ABA 601","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"6492def0-79d2-e911-811f-000c29a8e632","6492def0-79d2-e911-811f-000c29a8e632","Ethical, Legal, and Professional Topics in Behavior Analysis","ABA 603","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"412304f7-79d2-e911-811f-000c29a8e632","412304f7-79d2-e911-811f-000c29a8e632","Behavior-Analytic Interventions II","ABA 602","Graduate","45","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"9362a9e2-7fd2-e911-811f-000c29a8e632","9362a9e2-7fd2-e911-811f-000c29a8e632","ABA 5: Behavior Assessment","EPSY 6365","Graduate","3","Hybrid","University of Texas Rio Grande Valley","University of Texas Rio Grande Valley","31BFF705-081D-E611-998D-0050569C00A7","Department of Human Development and School Services",
"c207e226-0bd3-e911-811f-000c29a8e632","c207e226-0bd3-e911-811f-000c29a8e632","(Fall 2019) Professional Issues in Applied Behavior Analysis","619","Graduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"ae1091d5-0dd3-e911-811f-000c29a8e632","ae1091d5-0dd3-e911-811f-000c29a8e632","(Fall 2017) Research Methods for Behavior Analysis","630","Graduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"e633a4a8-2bd3-e911-811f-000c29a8e632","e633a4a8-2bd3-e911-811f-000c29a8e632","ABA 6: Behavior-Change Procedures","EPSY 6366","Graduate","3","Hybrid","University of Texas Rio Grande Valley","University of Texas Rio Grande Valley","31BFF705-081D-E611-998D-0050569C00A7","Department of Human Development and School Services",
"eda3b06e-2dd3-e911-811f-000c29a8e632","eda3b06e-2dd3-e911-811f-000c29a8e632","ABA 7: Selecting and Implementing Interventions and Personnel Supervision and Management","EPSY 6367","Graduate","3","Hybrid","University of Texas Rio Grande Valley","University of Texas Rio Grande Valley","31BFF705-081D-E611-998D-0050569C00A7","Department of Human Development and School Services",
"48621da2-3bd3-e911-811f-000c29a8e632","48621da2-3bd3-e911-811f-000c29a8e632","(Fall 2019) Verbal Behavior","689","Graduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"6204d29d-87d3-e911-811f-000c29a8e632","6204d29d-87d3-e911-811f-000c29a8e632","Behaviour analysis: Concepts and foundations","EDF5680","Graduate","9","Hybrid","Monash University","Monash University","ACCFEF59-6200-E411-BEB5-00505683000D","Education",
"6304d29d-87d3-e911-811f-000c29a8e632","6304d29d-87d3-e911-811f-000c29a8e632","Applications of Behaviour Analysis in Diverse Contexts","EDF5682","Graduate","9","Hybrid","Monash University","Monash University","ACCFEF59-6200-E411-BEB5-00505683000D","Education",
"6404d29d-87d3-e911-811f-000c29a8e632","6404d29d-87d3-e911-811f-000c29a8e632","Behaviour analysis: Implementation and experimental methods","EDF5681","Graduate","9","Hybrid","Monash University","Monash University","ACCFEF59-6200-E411-BEB5-00505683000D","Education",
"39623ffa-03d4-e911-811f-000c29a8e632","39623ffa-03d4-e911-811f-000c29a8e632","Principles of applied behavior analysis [8/2019-present]","SED 690","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"4f8f8100-04d4-e911-811f-000c29a8e632","4f8f8100-04d4-e911-811f-000c29a8e632","Assessment in applied behavior analysis [8/2014-8/2019]","SED 693","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"518f8100-04d4-e911-811f-000c29a8e632","518f8100-04d4-e911-811f-000c29a8e632","Philosophical underpinnings of ABA","SED 689","Graduate","1","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"528f8100-04d4-e911-811f-000c29a8e632","528f8100-04d4-e911-811f-000c29a8e632","Intervention in applied behavior analysis [8/2014-8/2019]","SED 694","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"538f8100-04d4-e911-811f-000c29a8e632","538f8100-04d4-e911-811f-000c29a8e632","Research Methods [8/2019-present]","SED 691","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"548f8100-04d4-e911-811f-000c29a8e632","548f8100-04d4-e911-811f-000c29a8e632","Advanced applied behavior analysis [8/2014-8/2019]","SED 692","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"558f8100-04d4-e911-811f-000c29a8e632","558f8100-04d4-e911-811f-000c29a8e632","Ethical and professional conduct","SED 641","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"568f8100-04d4-e911-811f-000c29a8e632","568f8100-04d4-e911-811f-000c29a8e632","Intervention in applied behavior analysis [8/2019-present]","SED 694","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"578f8100-04d4-e911-811f-000c29a8e632","578f8100-04d4-e911-811f-000c29a8e632","Assessment in applied behavior analysis [8/2019-present]","SED 693","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"588f8100-04d4-e911-811f-000c29a8e632","588f8100-04d4-e911-811f-000c29a8e632","Advanced applied behavior analysis [8/2019-present]","SED 692","Graduate","3","On-Campus","Southern Connecticut State University","Southern Connecticut State University","98D20C39-055B-E911-8106-000C29A8E632","Special Education",
"35d96537-2fd4-e911-811f-000c29a8e632","35d96537-2fd4-e911-811f-000c29a8e632","Behavioral and Functional Assessment","ABA 600","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"36d96537-2fd4-e911-811f-000c29a8e632","36d96537-2fd4-e911-811f-000c29a8e632","Measurement and Research Methods in Behavior Analysis","ABA 501","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"3bdfa03d-2fd4-e911-811f-000c29a8e632","3bdfa03d-2fd4-e911-811f-000c29a8e632","Ethical, Legal, and Professional Topics in Behavior Analysis","ABA 603","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"3cdfa03d-2fd4-e911-811f-000c29a8e632","3cdfa03d-2fd4-e911-811f-000c29a8e632","Behavior-Analytic Interventions II","ABA 602","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"3ddfa03d-2fd4-e911-811f-000c29a8e632","3ddfa03d-2fd4-e911-811f-000c29a8e632","Conceptual Foundations of Behavior Analysis","ABA 604","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"3edfa03d-2fd4-e911-811f-000c29a8e632","3edfa03d-2fd4-e911-811f-000c29a8e632","Behavior-Analytic Interventions I","ABA 601","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"3fdfa03d-2fd4-e911-811f-000c29a8e632","3fdfa03d-2fd4-e911-811f-000c29a8e632","Principles of Learning and Behavior Analysis","ABA 500","Graduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"d54e5868-7cd4-e911-811f-000c29a8e632","d54e5868-7cd4-e911-811f-000c29a8e632","Observation, Measurement and Data Display and Interpretation","6511","Graduate","30","On-Campus","Kibbutzim College","Kibbutzim College","ADA8FD94-255A-E911-8106-000C29A8E632","School for advanced studies",
"6f49d2ec-9ad4-e911-811f-000c29a8e632","6f49d2ec-9ad4-e911-811f-000c29a8e632","Experimental Analysis of Behavior","PSYC 531","Graduate","3","On-Campus","West Virginia University","West Virginia University","337383A1-F5B1-E811-8102-000C29A8E632","Psychology",
"34a4c963-aed4-e911-811f-000c29a8e632","34a4c963-aed4-e911-811f-000c29a8e632","Educational Research","EDFR 501","Graduate","3","Online","Nicholls State University","Nicholls State University","2E41EF8C-D75A-E911-8106-000C29A8E632","Education",
"0611689b-c2d4-e911-811f-000c29a8e632","0611689b-c2d4-e911-811f-000c29a8e632","Behavior Analytic Concepts & Principles","SPD 650","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
"4e2661d5-c5d4-e911-811f-000c29a8e632","4e2661d5-c5d4-e911-811f-000c29a8e632","Advanced Behavior Analytic Princples & Application","SPD 652","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
"ba2f3a06-ced4-e911-811f-000c29a8e632","ba2f3a06-ced4-e911-811f-000c29a8e632","Single-Subject Research Methods","PSYC 611","Graduate","3","On-Campus","West Virginia University","West Virginia University","337383A1-F5B1-E811-8102-000C29A8E632","Psychology",
"044d6b4e-d0d4-e911-811f-000c29a8e632","044d6b4e-d0d4-e911-811f-000c29a8e632","Behavior Theory and Philosophy","PSYC 732","Graduate","3","On-Campus","West Virginia University","West Virginia University","337383A1-F5B1-E811-8102-000C29A8E632","Psychology",
"3d951858-79d5-e911-811f-000c29a8e632","3d951858-79d5-e911-811f-000c29a8e632","Ethics and Professionalism in Applied Behavior Analysis","ESP 704","Graduate","3","Hybrid","Cambridge College","Cambridge College","5B0A8A8E-59B1-E411-B490-0050569C00A7","Education",
"3e951858-79d5-e911-811f-000c29a8e632","3e951858-79d5-e911-811f-000c29a8e632","Clinical Applications of Applied Behavior Analysis","ESP 722","Graduate","3","Hybrid","Cambridge College","Cambridge College","5B0A8A8E-59B1-E411-B490-0050569C00A7","Education",
"3f951858-79d5-e911-811f-000c29a8e632","3f951858-79d5-e911-811f-000c29a8e632","Advanced Applied Behavior Analysis","ESP 726","Graduate","3","Hybrid","Cambridge College","Cambridge College","5B0A8A8E-59B1-E411-B490-0050569C00A7","Education",
"40951858-79d5-e911-811f-000c29a8e632","40951858-79d5-e911-811f-000c29a8e632","Basic Applied Behavior Analysis (ASD)","ESP 622","Graduate","3","Hybrid","Cambridge College","Cambridge College","5B0A8A8E-59B1-E411-B490-0050569C00A7","Education",
"41951858-79d5-e911-811f-000c29a8e632","41951858-79d5-e911-811f-000c29a8e632","Research Design","ESP724","Graduate","3","Hybrid","Cambridge College","Cambridge College","5B0A8A8E-59B1-E411-B490-0050569C00A7","Education",
"42951858-79d5-e911-811f-000c29a8e632","42951858-79d5-e911-811f-000c29a8e632","Implementing Behavior Analysis in Educational Settings","ESP 723","Graduate","3","Hybrid","Cambridge College","Cambridge College","5B0A8A8E-59B1-E411-B490-0050569C00A7","Education",
"186054e8-c8d5-e911-811f-000c29a8e632","186054e8-c8d5-e911-811f-000c29a8e632","Advanced Principles of Applied Behavior Analysis (ABA)","SPED 671","Graduate","3","Online","University of Hawaii Manoa","University of Hawaii","795FC571-08B2-E411-B490-0050569C00A7","Special Education",
"196054e8-c8d5-e911-811f-000c29a8e632","196054e8-c8d5-e911-811f-000c29a8e632","Assistant-Level Applied Behavior Analysis Fieldwork","SPED 478","Undergraduate","2 or 3 (regular or intensive/concentrated)","Both","University of Hawaii Manoa","University of Hawaii","795FC571-08B2-E411-B490-0050569C00A7","Special Education",
"1b6054e8-c8d5-e911-811f-000c29a8e632","1b6054e8-c8d5-e911-811f-000c29a8e632","Seminar in Special Education: Introductory Topics in Applied Behavior Analysis","SPED 446","Undergraduate","3","Online","University of Hawaii Manoa","University of Hawaii","795FC571-08B2-E411-B490-0050569C00A7","Special Education",
"1d6054e8-c8d5-e911-811f-000c29a8e632","1d6054e8-c8d5-e911-811f-000c29a8e632","Assessment, Planning, & Instruction for Students with Severe Disabilities/Autism","SPED 462","Undergraduate","3","Both","University of Hawaii Manoa","University of Hawaii","795FC571-08B2-E411-B490-0050569C00A7","Special Education",
"1e6054e8-c8d5-e911-811f-000c29a8e632","1e6054e8-c8d5-e911-811f-000c29a8e632","Principles of Behavior","SPED 603","Graduate","3","Both","University of Hawaii Manoa","University of Hawaii","795FC571-08B2-E411-B490-0050569C00A7","Special Education",
"41957016-f1d5-e911-811f-000c29a8e632","41957016-f1d5-e911-811f-000c29a8e632","Behavior Change Strategies & Tactics","BA 803","Undergraduate","46","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"42957016-f1d5-e911-811f-000c29a8e632","42957016-f1d5-e911-811f-000c29a8e632","Introduction to Applied Behavior Analysis in Special Education","BA 801","Undergraduate","46","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"43957016-f1d5-e911-811f-000c29a8e632","43957016-f1d5-e911-811f-000c29a8e632","Applied Behaviour Analysis in the Classroom and Schools","BA 807","Undergraduate","44","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"44957016-f1d5-e911-811f-000c29a8e632","44957016-f1d5-e911-811f-000c29a8e632","Measurement & Experimental Analysis with Single Case Experimental Design","BA 802","Undergraduate","45","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"208c9035-f1d5-e911-811f-000c29a8e632","208c9035-f1d5-e911-811f-000c29a8e632","BA 803 Behavior Change Strategies & Tactics","BA 803","Graduate","46","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"218c9035-f1d5-e911-811f-000c29a8e632","218c9035-f1d5-e911-811f-000c29a8e632","Advanced Topics in Applied Behavior Analysis","BA 808","Graduate","60","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"228c9035-f1d5-e911-811f-000c29a8e632","228c9035-f1d5-e911-811f-000c29a8e632","BA 807 Applied Behavior Analysis in the Classroom and Schools","BA 807","Graduate","44","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"238c9035-f1d5-e911-811f-000c29a8e632","238c9035-f1d5-e911-811f-000c29a8e632","Measurement & Experimental Analysis with Single Case Experimental Design","BA 802","Graduate","45","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"248c9035-f1d5-e911-811f-000c29a8e632","248c9035-f1d5-e911-811f-000c29a8e632","Ethics & Professional Conduct","BA 809","Graduate","30","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"258c9035-f1d5-e911-811f-000c29a8e632","258c9035-f1d5-e911-811f-000c29a8e632","Introduction to Applied Behavior Analysis in Special Education","BA 801","Graduate","46","On-Campus","Hong Kong Association for Behavior Analysis","Hong Kong ABA","4457E065-6200-E411-BEB5-00505683000D","Special Education",
"7573bed4-56d6-e911-811f-000c29a8e632","7573bed4-56d6-e911-811f-000c29a8e632","Advanced Research Methods in Autism","CS541","Graduate","3","Both","St. Joseph's College","St. Joseph's College","C46D98E8-055B-E911-8106-000C29A8E632","Department of Child Study",
"7673bed4-56d6-e911-811f-000c29a8e632","7673bed4-56d6-e911-811f-000c29a8e632","Autism Spectrum Disorders: A Behavioral Perspective","CS706","Graduate","3","Both","St. Joseph's College","St. Joseph's College","C46D98E8-055B-E911-8106-000C29A8E632","Department of Child Study",
"7773bed4-56d6-e911-811f-000c29a8e632","7773bed4-56d6-e911-811f-000c29a8e632","Intensive Supervised Practicum","CS900","Graduate","3","Both","St. Joseph's College","St. Joseph's College","C46D98E8-055B-E911-8106-000C29A8E632","Department of Child Study",
"7873bed4-56d6-e911-811f-000c29a8e632","7873bed4-56d6-e911-811f-000c29a8e632","Applying Behavior Analysis Technology","CS708","Graduate","3","Both","St. Joseph's College","St. Joseph's College","C46D98E8-055B-E911-8106-000C29A8E632","Department of Child Study",
"7973bed4-56d6-e911-811f-000c29a8e632","7973bed4-56d6-e911-811f-000c29a8e632","Ethics for Behavior Analysis","CS709","Graduate","3","Both","St. Joseph's College","St. Joseph's College","C46D98E8-055B-E911-8106-000C29A8E632","Department of Child Study",
"7a73bed4-56d6-e911-811f-000c29a8e632","7a73bed4-56d6-e911-811f-000c29a8e632","Basic Principles in Applied Behavior Analysis","CS707","Graduate","3","Both","St. Joseph's College","St. Joseph's College","C46D98E8-055B-E911-8106-000C29A8E632","Department of Child Study",
"a4578fc2-60d6-e911-811f-000c29a8e632","a4578fc2-60d6-e911-811f-000c29a8e632","Individuals w/ Autism Spectrum Disorders","EDS 573","Graduate","3","Online","Northern Kentucky University","Northern Kentucky University","83294B19-D85A-E911-8106-000C29A8E632","Education",
"a5578fc2-60d6-e911-811f-000c29a8e632","a5578fc2-60d6-e911-811f-000c29a8e632","Research Methods in Applied Beh Analy","EDG 661","Graduate","3","Online","Northern Kentucky University","Northern Kentucky University","83294B19-D85A-E911-8106-000C29A8E632","Education",
"a6578fc2-60d6-e911-811f-000c29a8e632","a6578fc2-60d6-e911-811f-000c29a8e632","Implementing ABA Prog Applied Settings","EDG 671","Graduate","3","Online","Northern Kentucky University","Northern Kentucky University","83294B19-D85A-E911-8106-000C29A8E632","Education",
"a7578fc2-60d6-e911-811f-000c29a8e632","a7578fc2-60d6-e911-811f-000c29a8e632","Adv Principles of Behavior Mgt","EDG 668","Graduate","3","Online","Northern Kentucky University","Northern Kentucky University","83294B19-D85A-E911-8106-000C29A8E632","Education",
"a8578fc2-60d6-e911-811f-000c29a8e632","a8578fc2-60d6-e911-811f-000c29a8e632","Ethical Considerations in Applied Beh Analy","EDG 670","Graduate","3","Online","Northern Kentucky University","Northern Kentucky University","83294B19-D85A-E911-8106-000C29A8E632","Education",
"a9578fc2-60d6-e911-811f-000c29a8e632","a9578fc2-60d6-e911-811f-000c29a8e632","Beh Analys Proced for Students w/Exceptional","EDG 663","Graduate","3","Online","Northern Kentucky University","Northern Kentucky University","83294B19-D85A-E911-8106-000C29A8E632","Education",
"8d943579-64d6-e911-811f-000c29a8e632","8d943579-64d6-e911-811f-000c29a8e632","Applications of Fundamental Elements of Behavior Analysis","EDEX 636","Graduate","4.5","Both","Drexel University","Drexel University School of Education","B916079B-D7AB-E411-B490-0050569C00A7","Special Education",
"85e5e403-66d6-e911-811f-000c29a8e632","85e5e403-66d6-e911-811f-000c29a8e632","Psychology 539:  Behavioral Approaches to Skill Acquisition","Psychology 539","Graduate","30","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"86e5e403-66d6-e911-811f-000c29a8e632","86e5e403-66d6-e911-811f-000c29a8e632","Psychology 530:  Concepts and Principles of Behavior Analysis","Psychology 530","Graduate","45","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"87e5e403-66d6-e911-811f-000c29a8e632","87e5e403-66d6-e911-811f-000c29a8e632","Psychology 532:  Ethics for Behavior Analysts","Psychology 532","Graduate","45","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"88e5e403-66d6-e911-811f-000c29a8e632","88e5e403-66d6-e911-811f-000c29a8e632","Psychology 535:  Research Methods in Behavior Analysis","Psychology 535","Graduate","45","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"89e5e403-66d6-e911-811f-000c29a8e632","89e5e403-66d6-e911-811f-000c29a8e632","Psychology 596:  Advanced Behavioral Theory","Psychology 596","Graduate","45","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"8ae5e403-66d6-e911-811f-000c29a8e632","8ae5e403-66d6-e911-811f-000c29a8e632","Psychology 531:  Behavioral Assessment","Psychology 531","Graduate","45","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"8be5e403-66d6-e911-811f-000c29a8e632","8be5e403-66d6-e911-811f-000c29a8e632","Psychology 536:  Behavioral Interventions","Psychology 536","Graduate","45","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"8ce5e403-66d6-e911-811f-000c29a8e632","8ce5e403-66d6-e911-811f-000c29a8e632","Psychology 537:  Behavioral Supervision","Psychology 537","Graduate","30","On-Campus","University of Southern California","University of Southern California","7DDC8518-B12E-E711-AD45-0050569C00A7","Psychology",
"f344e06a-6cd6-e911-811f-000c29a8e632","f344e06a-6cd6-e911-811f-000c29a8e632","ABA: Implications for Practice","ABA 450","Undergraduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"f444e06a-6cd6-e911-811f-000c29a8e632","f444e06a-6cd6-e911-811f-000c29a8e632","ABA: Evidence-based Interventions","ABA 350","Undergraduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"f544e06a-6cd6-e911-811f-000c29a8e632","f544e06a-6cd6-e911-811f-000c29a8e632","ABA: Skill Acquisition","ABA 340","Undergraduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"f644e06a-6cd6-e911-811f-000c29a8e632","f644e06a-6cd6-e911-811f-000c29a8e632","Psychology of Learning","PSY 253","Undergraduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"f744e06a-6cd6-e911-811f-000c29a8e632","f744e06a-6cd6-e911-811f-000c29a8e632","Basic Concepts and Principles of ABA","HRS 331","Undergraduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"f844e06a-6cd6-e911-811f-000c29a8e632","f844e06a-6cd6-e911-811f-000c29a8e632","ABA: The Professional Compliance Code","ABA 360","Undergraduate","3","On-Campus","Assumption College","Assumption College","75B2BBC9-4B55-E911-8106-000C29A8E632","Psychology",
"099b9e56-ffd6-e911-8120-000c29a8e632","099b9e56-ffd6-e911-8120-000c29a8e632","Behavior Assessment & Change","SPD 654","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
"550ffa1f-02d7-e911-8120-000c29a8e632","550ffa1f-02d7-e911-8120-000c29a8e632","Ethical Practice of Behavior Analyts","SPD 656","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
"a753b0e2-02d7-e911-8120-000c29a8e632","a753b0e2-02d7-e911-8120-000c29a8e632","Verbal Behavior Foundations & Application","SPD 658","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
