"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_crse_seq_crm_id","custrecord_crse_seq_departmnt","custrecord_crse_seq_apprvl_level","custrecord_inst_crm_id","custrecord_inst_name","custrecord_rc_course_edition","custrecord_rc_crs_seq_crs_assgn","custrecord_crse_seq_name",
"c86590ea-c76f-e911-8106-000c29a8e632","c86590ea-c76f-e911-8106-000c29a8e632","Developing, Strengthening, and Maintaining Behavior","AUT1905D","Graduate","2","Hybrid","e3db090a-136f-e911-8106-000c29a8e632","Education","Graduate","AAA647EE-EA48-EA11-8140-000C29A8E632","Institute for Accessibility Development Tsinghua University","Fifth Edition","c96590ea-c76f-e911-8106-000c29a8e632","51037 BCBA",
"4d8ffb23-c96f-e911-8106-000c29a8e632","4d8ffb23-c96f-e911-8106-000c29a8e632","Decreasing, Eliminating, and Replacing Behavior","AUT1906D","Graduate","2","Hybrid","e3db090a-136f-e911-8106-000c29a8e632","Education","Graduate","AAA647EE-EA48-EA11-8140-000C29A8E632","Institute for Accessibility Development Tsinghua University","Fifth Edition","4e8ffb23-c96f-e911-8106-000c29a8e632","51037 BCBA",
"31aed150-ca6f-e911-8106-000c29a8e632","31aed150-ca6f-e911-8106-000c29a8e632","Personnel Supervision and Management I","AUT1907D","Graduate","1","Hybrid","e3db090a-136f-e911-8106-000c29a8e632","Education","Graduate","AAA647EE-EA48-EA11-8140-000C29A8E632","Institute for Accessibility Development Tsinghua University","Fifth Edition","32aed150-ca6f-e911-8106-000c29a8e632","51037 BCBA",
"d36a5a2e-cb6f-e911-8106-000c29a8e632","d36a5a2e-cb6f-e911-8106-000c29a8e632","Personnel Supervision and Management II","AUT1907E","Graduate","1","Hybrid","e3db090a-136f-e911-8106-000c29a8e632","Education","Graduate","AAA647EE-EA48-EA11-8140-000C29A8E632","Institute for Accessibility Development Tsinghua University","Fifth Edition","d46a5a2e-cb6f-e911-8106-000c29a8e632","51037 BCBA",
"04a7fd3f-1270-e911-8106-000c29a8e632","04a7fd3f-1270-e911-8106-000c29a8e632","Foundations: Concepts & Principles in Applied Behavior Analysis","PSY 561","Graduate","3","Online","eed2af02-0c70-e911-8106-000c29a8e632","Psychology","Graduate","7A23E613-C787-E511-A86B-0050569C00A7","Shenandoah University","Fifth Edition","05a7fd3f-1270-e911-8106-000c29a8e632","51042 BCBA",
"06b8bf3e-1d70-e911-8106-000c29a8e632","06b8bf3e-1d70-e911-8106-000c29a8e632","Concepts & Principles of Behavior","PSY 561","Graduate","3","On-Campus","d54e4e80-2640-e911-8106-000c29a8e632","Psychology","Graduate","7A23E613-C787-E511-A86B-0050569C00A7","Shenandoah University","Fourth Edition","7e6f3c79-1d70-e911-8106-000c29a8e632","4118 BCBA",
"4977c3ae-2370-e911-8106-000c29a8e632","4977c3ae-2370-e911-8106-000c29a8e632","[Summer 2018] Psychology Practicum","PY592 / 590","Graduate","1-4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3156f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"4a77c3ae-2370-e911-8106-000c29a8e632","4a77c3ae-2370-e911-8106-000c29a8e632","Complex Behavior and Theory","PY515 / 590","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3256f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"4b77c3ae-2370-e911-8106-000c29a8e632","4b77c3ae-2370-e911-8106-000c29a8e632","Behavior Assessment and Measurement","PY501 / 590","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3356f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"4c77c3ae-2370-e911-8106-000c29a8e632","4c77c3ae-2370-e911-8106-000c29a8e632","[Winter 2018] Psychology Practicum","PY592 / 590","Graduate","1-4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3456f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"4d77c3ae-2370-e911-8106-000c29a8e632","4d77c3ae-2370-e911-8106-000c29a8e632","Advanced Research Methods & Experimental Design I","PY505 / 590","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3556f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"4e77c3ae-2370-e911-8106-000c29a8e632","4e77c3ae-2370-e911-8106-000c29a8e632","Behavior Modification","PY511","Graduate","4","Hybrid","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3656f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"2a56f7b4-2370-e911-8106-000c29a8e632","2a56f7b4-2370-e911-8106-000c29a8e632","[Winter 2018] Behavior Modification","PY511 / 590","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3756f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"2b56f7b4-2370-e911-8106-000c29a8e632","2b56f7b4-2370-e911-8106-000c29a8e632","Practice and Ethics in Behavior Analysis","PY513 / 590","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","3856f7b4-2370-e911-8106-000c29a8e632","4273 BCBA",
"2c56f7b4-2370-e911-8106-000c29a8e632","2c56f7b4-2370-e911-8106-000c29a8e632","Professional Ethics","PY462","Graduate","4","Hybrid","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","c4ab21bb-2370-e911-8106-000c29a8e632","4273 BCBA",
"2d56f7b4-2370-e911-8106-000c29a8e632","2d56f7b4-2370-e911-8106-000c29a8e632","Analysis of Behavior: Advanced Theory & Methods","PY503 / 590","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","c5ab21bb-2370-e911-8106-000c29a8e632","4273 BCBA",
"2e56f7b4-2370-e911-8106-000c29a8e632","2e56f7b4-2370-e911-8106-000c29a8e632","Psychology Practicum","PY592","Graduate","4","Hybrid","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","c6ab21bb-2370-e911-8106-000c29a8e632","4273 BCBA",
"2f56f7b4-2370-e911-8106-000c29a8e632","2f56f7b4-2370-e911-8106-000c29a8e632","Behavioral Assessment  & Evaluation","PY403","Graduate","4","On-Campus","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","c7ab21bb-2370-e911-8106-000c29a8e632","4273 BCBA",
"3056f7b4-2370-e911-8106-000c29a8e632","3056f7b4-2370-e911-8106-000c29a8e632","Ethical Standards in Applied Psychology","PY495","Graduate","4","Hybrid","807f52a7-2370-e911-8106-000c29a8e632","Department of Psychological Science","Graduate","12D0EF59-6200-E411-BEB5-00505683000D","Northern Michigan University","Fourth Edition","c8ab21bb-2370-e911-8106-000c29a8e632","4273 BCBA",
"a1a8825d-2570-e911-8106-000c29a8e632","a1a8825d-2570-e911-8106-000c29a8e632","Applied Behavior Analysis","EDS 601","Graduate","3","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","aaa8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a3a8825d-2570-e911-8106-000c29a8e632","a3a8825d-2570-e911-8106-000c29a8e632","Professional Ethics for Behavior Analysis II","EDS 615/EDS 779","Graduate","1","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","aca8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a4a8825d-2570-e911-8106-000c29a8e632","a4a8825d-2570-e911-8106-000c29a8e632","Professional Ethics for Behavior Analysis I","EDS 614/EDS 779","Graduate","1","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","ada8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a5a8825d-2570-e911-8106-000c29a8e632","a5a8825d-2570-e911-8106-000c29a8e632","Professional Ethics for Behavior Analysis III","EDS 616/EDS 779","Graduate","1","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","aea8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a6a8825d-2570-e911-8106-000c29a8e632","a6a8825d-2570-e911-8106-000c29a8e632","Advanced Methods for Teaching Students with Disabilities","EDS 630","Graduate","3","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","afa8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a7a8825d-2570-e911-8106-000c29a8e632","a7a8825d-2570-e911-8106-000c29a8e632","Practical Applications of Applied Behavior Analysis","EDS 605","Graduate","3","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","b0a8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a8a8825d-2570-e911-8106-000c29a8e632","a8a8825d-2570-e911-8106-000c29a8e632","Behavioral Consultation in the Schools","EDS 603","Graduate","3","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","b1a8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"a9a8825d-2570-e911-8106-000c29a8e632","a9a8825d-2570-e911-8106-000c29a8e632","Single Subject Research Design","EDS 633","Graduate","3","Hybrid","94a8825d-2570-e911-8106-000c29a8e632","Special Education","Graduate","FB13E85F-6200-E411-BEB5-00505683000D","University of Kentucky","Fourth Edition","b2a8825d-2570-e911-8106-000c29a8e632","4231 BCBA",
"528e5035-5481-e911-810a-000c29a8e632","528e5035-5481-e911-810a-000c29a8e632","Before SEPT 2016 - Research Design in Applied Behavior Analysis","PSY 526","Graduate","3","On-Campus","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","668e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"538e5035-5481-e911-810a-000c29a8e632","538e5035-5481-e911-810a-000c29a8e632","Before SEPT 2016 - Ethics & Professionalism in Applied Behavior Analysis","PSY 529","Graduate","3","On-Campus","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","678e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"548e5035-5481-e911-810a-000c29a8e632","548e5035-5481-e911-810a-000c29a8e632","Advanced ABA","PSY 520","Graduate","3","Hybrid","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","688e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"558e5035-5481-e911-810a-000c29a8e632","558e5035-5481-e911-810a-000c29a8e632","Principles of Applied Behavior Analysis","PSY 509","Graduate","3","Hybrid","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","698e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"568e5035-5481-e911-810a-000c29a8e632","568e5035-5481-e911-810a-000c29a8e632","Before SEPT 2016 - Advanced Applied Behavior Analysis","PSY 520","Graduate","3","On-Campus","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","6a8e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"578e5035-5481-e911-810a-000c29a8e632","578e5035-5481-e911-810a-000c29a8e632","Before SEPT 2016 - Implementing  Behavioral Analysis in an Educational Setting","PSY 525","Graduate","3","On-Campus","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","6b8e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"588e5035-5481-e911-810a-000c29a8e632","588e5035-5481-e911-810a-000c29a8e632","Fieldwork and Seminar in ABA I","PSY 582","Graduate","2","On-Campus","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","6c8e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"598e5035-5481-e911-810a-000c29a8e632","598e5035-5481-e911-810a-000c29a8e632","Ethics and Professionalism in ABA","PSY 529","Graduate","3","Hybrid","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","6d8e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"5a8e5035-5481-e911-810a-000c29a8e632","5a8e5035-5481-e911-810a-000c29a8e632","Fieldwork and Seminar in ABA II","PSY 583","Graduate","2","On-Campus","448e5035-5481-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fourth Edition","6e8e5035-5481-e911-810a-000c29a8e632","4209 BCBA",
"f4ed4098-7781-e911-810a-000c29a8e632","f4ed4098-7781-e911-810a-000c29a8e632","Behavior Analysis Processes for Behavior Change","ABA 602","Graduate","3.0","Online","e5ed4098-7781-e911-810a-000c29a8e632","Education","Graduate","E728FD71-1356-E911-8106-000C29A8E632","California State University San Marcos","Fourth Edition","faed4098-7781-e911-810a-000c29a8e632","4107 BCBA",
"f5ed4098-7781-e911-810a-000c29a8e632","f5ed4098-7781-e911-810a-000c29a8e632","Classroom Management, Instructional Methods, and Ethical Considerations in Applied Behavior Analysis","ABA 604","Graduate","3.0","Online","e5ed4098-7781-e911-810a-000c29a8e632","Education","Graduate","E728FD71-1356-E911-8106-000C29A8E632","California State University San Marcos","Fourth Edition","fbed4098-7781-e911-810a-000c29a8e632","4107 BCBA",
"f6ed4098-7781-e911-810a-000c29a8e632","f6ed4098-7781-e911-810a-000c29a8e632","Ethics and Professional Conduct in Behavior Analysis","ABA 606","Graduate","3.0","Online","e5ed4098-7781-e911-810a-000c29a8e632","Education","Graduate","E728FD71-1356-E911-8106-000C29A8E632","California State University San Marcos","Fourth Edition","fced4098-7781-e911-810a-000c29a8e632","4107 BCBA",
"f7ed4098-7781-e911-810a-000c29a8e632","f7ed4098-7781-e911-810a-000c29a8e632","Applied Behavior Analysis in Autism Spectrum Disorder","ABA 605","Graduate","3.0","Online","e5ed4098-7781-e911-810a-000c29a8e632","Education","Graduate","E728FD71-1356-E911-8106-000C29A8E632","California State University San Marcos","Fourth Edition","fded4098-7781-e911-810a-000c29a8e632","4107 BCBA",
"f8ed4098-7781-e911-810a-000c29a8e632","f8ed4098-7781-e911-810a-000c29a8e632","Applied Behavior Analysis Applications for Complex Procedures and Promoting Behavior Change","ABA 603","Graduate","3.0","Online","e5ed4098-7781-e911-810a-000c29a8e632","Education","Graduate","E728FD71-1356-E911-8106-000C29A8E632","California State University San Marcos","Fourth Edition","feed4098-7781-e911-810a-000c29a8e632","4107 BCBA",
"f9ed4098-7781-e911-810a-000c29a8e632","f9ed4098-7781-e911-810a-000c29a8e632","Foundations and Concepts in Behavior Analysis","ABA 601","Graduate","3.0","Online","e5ed4098-7781-e911-810a-000c29a8e632","Education","Graduate","E728FD71-1356-E911-8106-000C29A8E632","California State University San Marcos","Fourth Edition","ffed4098-7781-e911-810a-000c29a8e632","4107 BCBA",
"e7408c9c-7d81-e911-810a-000c29a8e632","e7408c9c-7d81-e911-810a-000c29a8e632","Philosophical Assumptions of Behavior Analysis","EDSP 5603","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","e8408c9c-7d81-e911-810a-000c29a8e632","51048 BCBA",
"e80fb872-9181-e911-810a-000c29a8e632","e80fb872-9181-e911-810a-000c29a8e632","Principles of Applied Behavior Analysis","PSYC 0646","Graduate","3","On-Campus","eb3dcd74-8e81-e911-810a-000c29a8e632","Psychology","Graduate","D3DBA9E2-A05B-E911-8106-000C29A8E632","Westfield State University","Fifth Edition","e90fb872-9181-e911-810a-000c29a8e632","51046 BCBA",
"64f5def5-0e82-e911-810a-000c29a8e632","64f5def5-0e82-e911-810a-000c29a8e632","Advanced Issues in Values, Ethics, and Professional Practice","TZ904","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","65f5def5-0e82-e911-810a-000c29a8e632","51044 BCBA",
"91075c0b-1182-e911-810a-000c29a8e632","91075c0b-1182-e911-810a-000c29a8e632","Behavioural Assessment","TZ903","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","92075c0b-1182-e911-810a-000c29a8e632","51044 BCBA",
"2ed0ba1d-1282-e911-810a-000c29a8e632","2ed0ba1d-1282-e911-810a-000c29a8e632","Autism Spectrum Disorders: Assessment and Intervention","CEP 845","Graduate","4","Online","2bd0ba1d-1282-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","35d0ba1d-1282-e911-810a-000c29a8e632","4062 BCBA",
"2fd0ba1d-1282-e911-810a-000c29a8e632","2fd0ba1d-1282-e911-810a-000c29a8e632","Verbal Behavior in Education","CEP 855","Graduate","3","Online","2bd0ba1d-1282-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","36d0ba1d-1282-e911-810a-000c29a8e632","4062 BCBA",
"30d0ba1d-1282-e911-810a-000c29a8e632","30d0ba1d-1282-e911-810a-000c29a8e632","Single Case Experimental Designs for Intervention Research","CEP 942","Graduate","3","Online","2bd0ba1d-1282-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","37d0ba1d-1282-e911-810a-000c29a8e632","4062 BCBA",
"31d0ba1d-1282-e911-810a-000c29a8e632","31d0ba1d-1282-e911-810a-000c29a8e632","Ethics in Behavior Analysis","CEP 854","Graduate","3","Online","2bd0ba1d-1282-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","38d0ba1d-1282-e911-810a-000c29a8e632","4062 BCBA",
"32d0ba1d-1282-e911-810a-000c29a8e632","32d0ba1d-1282-e911-810a-000c29a8e632","Autism Spectrum Disorders: Advanced Topics","CEP 846","Graduate","3","Online","2bd0ba1d-1282-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","39d0ba1d-1282-e911-810a-000c29a8e632","4062 BCBA",
"34d0ba1d-1282-e911-810a-000c29a8e632","34d0ba1d-1282-e911-810a-000c29a8e632","Applied Behavior Analysis 1","CEP 844","Graduate","3","Online","2bd0ba1d-1282-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","3bd0ba1d-1282-e911-810a-000c29a8e632","4062 BCBA",
"982b064c-1282-e911-810a-000c29a8e632","982b064c-1282-e911-810a-000c29a8e632","Concepts and Principles in Applied Behaviour Analysis","TZ905","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","992b064c-1282-e911-810a-000c29a8e632","51044 BCBA",
"662b00a4-1382-e911-810a-000c29a8e632","662b00a4-1382-e911-810a-000c29a8e632","Concepts, Principles, and Underpinning Philosophy of Applied Behaviour Analysis","TZ900","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","672b00a4-1382-e911-810a-000c29a8e632","51044 BCBA",
"f281d561-1582-e911-810a-000c29a8e632","f281d561-1582-e911-810a-000c29a8e632","Research Methods in Applied Behaviour Analysis","TZ907","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","f381d561-1582-e911-810a-000c29a8e632","51044 BCBA",
"f69bb848-1782-e911-810a-000c29a8e632","f69bb848-1782-e911-810a-000c29a8e632","Developing and Implementing Interventions","TZ902","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","f79bb848-1782-e911-810a-000c29a8e632","51044 BCBA",
"db31997b-1882-e911-810a-000c29a8e632","db31997b-1882-e911-810a-000c29a8e632","Positive Behaviour Interventions","TZ901","Graduate","20","On-Campus","e6fb8bd6-0b82-e911-810a-000c29a8e632","School of Social Policy, Sociology, and Social Research","Graduate","60929749-935B-E911-8106-000C29A8E632","University of Kent","Fifth Edition","dc31997b-1882-e911-810a-000c29a8e632","51044 BCBA",
"73cfb9df-1f82-e911-810a-000c29a8e632","73cfb9df-1f82-e911-810a-000c29a8e632","Functional Behavior Assessment and Behavior Change","CEP 853","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","a666fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"74cfb9df-1f82-e911-810a-000c29a8e632","74cfb9df-1f82-e911-810a-000c29a8e632","Verbal Behavior in Education","CEP 855","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","a766fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"75cfb9df-1f82-e911-810a-000c29a8e632","75cfb9df-1f82-e911-810a-000c29a8e632","Concepts and Principles in Behavior Analysis","CEP 851","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","a866fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"a166fee5-1f82-e911-810a-000c29a8e632","a166fee5-1f82-e911-810a-000c29a8e632","Autism Spectrum Disorders: Assessment and Intervention","CEP 845","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","a966fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"a266fee5-1f82-e911-810a-000c29a8e632","a266fee5-1f82-e911-810a-000c29a8e632","Experimental Analysis of Behavior","CEP 852","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","aa66fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"a366fee5-1f82-e911-810a-000c29a8e632","a366fee5-1f82-e911-810a-000c29a8e632","Single-case Experimental Design for Intervention Research","CEP 942","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","ab66fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"a466fee5-1f82-e911-810a-000c29a8e632","a466fee5-1f82-e911-810a-000c29a8e632","Ethics in Behavior Analysis","CEP 854","Graduate","3","Hybrid","6fcfb9df-1f82-e911-810a-000c29a8e632","Education","Graduate","87FB3B4A-CDC6-E511-87AE-0050569C00A7","Michigan State University/Special Education Program","Fourth Edition","ac66fee5-1f82-e911-810a-000c29a8e632","4367 BCBA",
"ac0ec797-07f1-e911-8127-000c29a8e632","ac0ec797-07f1-e911-8127-000c29a8e632","Concepts & Principles of ABA","PSY 509","Graduate","3","On-Campus","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","f6bd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"efbd2a31-2c82-e911-810a-000c29a8e632","efbd2a31-2c82-e911-810a-000c29a8e632","Implementing Behavior Analysis in Educational Settings","PSY 525","Graduate","3","On-Campus","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","f7bd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"f0bd2a31-2c82-e911-810a-000c29a8e632","f0bd2a31-2c82-e911-810a-000c29a8e632","Supervision & Management","PSY 533","Graduate","3","On-Campus","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","f8bd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"f1bd2a31-2c82-e911-810a-000c29a8e632","f1bd2a31-2c82-e911-810a-000c29a8e632","Philosophical Underpinnings","PSY 534","Graduate","3","On-Campus","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","f9bd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"f2bd2a31-2c82-e911-810a-000c29a8e632","f2bd2a31-2c82-e911-810a-000c29a8e632","Ethics & Professionalism in ABA","PSY 529","Graduate","3","Hybrid","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","fabd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
